!  Einasto_rs0.035_rhos24.682_alpha0.16_rtrunc33.txt
! R    D    M    P
2000
7.921353592291903e-05 61485.208733844556 1.6626257642116292e-07 -1.736690031687964
7.969860601827728e-05 61202.42922190013 1.6862325729766804e-07 -1.7366771666908722
8.018664647715555e-05 60920.675810038505 1.7101650849860223e-07 -1.7366641984779372
8.067767548880033e-05 60639.94604021951 1.7344276846135275e-07 -1.736651126293399
8.11717113538413e-05 60360.237455355134 1.7590248135999012e-07 -1.7366379493763764
8.166877248497298e-05 60081.54759932665 1.783960971778696e-07 -1.736624666960838
8.216887740764207e-05 59803.87401700143 1.8092407178112333e-07 -1.7366112782755714
8.267204476073658e-05 59527.21425425137 1.8348686699303355e-07 -1.736597782544155
8.317829329728164e-05 59251.56585796963 1.860849506693216e-07 -1.7365841789849261
8.3687641885138e-05 58976.926376087766 1.8871879677434292e-07 -1.7365704668109545
8.420010950770466e-05 58703.29335759362 1.9138888545820591e-07 -1.7365566452300076
8.47157152646274e-05 58430.66435254798 1.9409570313483396e-07 -1.7365427134445242
8.523447837251015e-05 58159.036912102136 1.968397425609659e-07 -1.7365286706515823
8.575641816563062e-05 57888.40858851519 1.9962150291611278e-07 -1.7365145160428683
8.6281554096662e-05 57618.77693517069 2.024414898834909e-07 -1.7365002488046475
8.680990573739738e-05 57350.13950659413 2.0530021573192594e-07 -1.7364858681177324
8.734149277947868e-05 57082.49385847017 2.0819819939874648e-07 -1.7364713731574521
8.787633503513162e-05 56815.83754765928 2.1113596657368875e-07 -1.736456763093621
8.841445243790357e-05 56550.16813221481 2.1411404978380525e-07 -1.7364420370905085
8.895586504340598e-05 56285.48317140053 2.1713298847939828e-07 -1.736427194306807
8.950059303006288e-05 56021.78022570652 2.2019332912099897e-07 -1.7364122338955998
9.004865669986242e-05 55759.0568568672 2.2329562526738615e-07 -1.736397155004331
9.060007647911294e-05 55497.3106278775 2.2644043766466438e-07 -1.7363819567747727
9.115487291920541e-05 55236.53910300979 2.2962833433642552e-07 -1.7363666383429939
9.17130666973788e-05 54976.73984783073 2.3285989067498463e-07 -1.7363511988393276
9.227467861749014e-05 54717.910429218304 2.3613568953371326e-07 -1.73633563738834
9.283972961079105e-05 54460.04841537796 2.394563213204925e-07 -1.7363199531087967
9.340824073670722e-05 54203.151375859685 2.428223840922783e-07 -1.736304145113632
9.398023318362279e-05 53947.21688157478 2.462344836508024e-07 -1.7362882125099144
9.455572826967115e-05 53692.24250481217 2.4969323363943114e-07 -1.7362721543988167
9.513474744352886e-05 53438.22581925489 2.531992556411754e-07 -1.7362559698755804
9.571731228521457e-05 53185.16439999715 2.567531792778753e-07 -1.736239658029484
9.63034445068943e-05 52933.0558235602 2.603556423105823e-07 -1.7362232179438113
9.689316595369025e-05 52681.89766790896 2.640072907411336e-07 -1.7362066486958154
9.748649860449423e-05 52431.687512469005 2.6770877891493933e-07 -1.736189949356688
9.808346457278832e-05 52182.42293814201 2.714607696250126e-07 -1.7361731189915248
9.868408610746731e-05 51934.10152732279 2.752639342172222e-07 -1.7361561566592913
9.928838559366945e-05 51686.720863915485 2.791189526968218e-07 -1.736139061412791
9.989638555361004e-05 51440.27853334913 2.830265138362365e-07 -1.7361218322986294
0.00010050810864742029 51194.77212259524 2.8698731528413594e-07 -1.7361044683571818
0.00010112357767399303 50950.199220182505 2.9100206367581717e-07 -1.7360869686225577
0.00010174281557183189 50706.557416214 2.9507147474489216e-07 -1.7360693321225678
0.00010236584541990548 50463.84430238289 2.991962734363029e-07 -1.7360515578786893
0.00010299269043850889 50222.05747198833 3.0337719402069396e-07 -1.7360336449060307
0.00010362337399012844 49981.194519951656 3.076149802101322e-07 -1.7360155922132985
0.00010425791958031177 49741.25304283258 3.119103852752007e-07 -1.7359973988027604
0.0001048963508585453 49502.23063884467 3.16264172163497e-07 -1.7359790636702128
0.00010553869161913436 49264.124907871585 3.206771136195189e-07 -1.735960585804944
0.00010618496580209062 49026.933451482895 3.2514999230598445e-07 -1.7359419641897003
0.00010683519749402449 48790.65387294948 3.2968360092658745e-07 -1.7359231978006486
0.00010748941092904223 48555.28377726013 3.342787423502003e-07 -1.7359042856073439
0.00010814763048964952 48320.820771136474 3.3893622973655404e-07 -1.7358852265726912
0.00010880988070766051 48087.26246304892 3.4365688666340454e-07 -1.735866019652911
0.00010947618626511137 47854.60646323251 3.484415472551945e-07 -1.735846663797504
0.00011014657199518067 47622.850383702345 3.5329105631324335e-07 -1.7358271579492135
0.00011082106288311513 47391.991838268936 3.5820626944747294e-07 -1.7358075010439902
0.00011149968406716016 47162.0284425542 3.6318805320968056e-07 -1.7357876920109567
0.00011218246083949718 46932.95781400656 3.682372852283908e-07 -1.7357677297723697
0.0001128694186471865 46704.77757191639 3.7335485434529597e-07 -1.7357476132435843
0.00011356058309311512 46477.48533743145 3.7854166075329545e-07 -1.7357273413330172
0.00011425597993695124 46251.07873357256 3.8379861613616763e-07 -1.7357069129421108
0.0001149556350961048 46025.55538524811 3.8912664380988435e-07 -1.735686326965294
0.00011565957464669218 45800.912919270224 3.9452667886557396e-07 -1.7356655822899476
0.0001163678248245095 45577.148964369226 3.999996683141837e-07 -1.7356446777963657
0.0001170804120260098 45354.26115120922 4.0554657123282424e-07 -1.7356236123577198
0.00011779736280928607 45132.247112403165 4.1116835891282895e-07 -1.735602384840019
0.00011851870389506265 44911.1044825275 4.168660150095679e-07 -1.735580994102075
0.00011924446216768976 44690.83089813803 4.226405356939936e-07 -1.735559438995463
0.000119974664676146 44471.423997784164 4.2849292980597464e-07 -1.7355377183644838
0.00012070933863504681 44252.881422023915 4.3442421900942324e-07 -1.7355158310461265
0.00012144851142565799 44035.20081343926 4.404354379492265e-07 -1.7354937758700297
0.0001221922105969166 43818.379816650566 4.4652763441002087e-07 -1.7354715516584451
0.00012294046386645817 43602.416078331524 4.5270186947682044e-07 -1.7354491572261959
0.00012369329912164875 43387.30724722378 4.5895921769750923e-07 -1.7354265913806404
0.0001244507444206249 43173.05097415197 4.6530076724723875e-07 -1.7354038529216345
0.00012521282799333967 42959.644912037875 4.7172762009474085e-07 -1.735380940641491
0.00012597957824261394 42747.08671591542 4.78240892170567e-07 -1.7353578533249403
0.00012675102374519546 42535.3740429452 4.848417135372961e-07 -1.7353345897490935
0.00012752719325282423 42324.50455242879 4.915312285617209e-07 -1.7353111486834023
0.00012830811569330335 42114.475905823274 4.983105960890264e-07 -1.735287528889619
0.00012909382017157748 41905.285766755966 5.051809896189999e-07 -1.735263729121758
0.00012988433597081817 41696.9318010383 5.121435974842884e-07 -1.735239748126056
0.00013067969255351375 41489.41167668047 5.191996230307061e-07 -1.735215584640933
0.00013147991956256912 41282.72306390585 5.263502847996584e-07 -1.7351912373969507
0.00013228504682240977 41076.863635164416 5.335968167126589e-07 -1.7351667051167747
0.00013309510434009254 40871.83106514814 5.409404682579797e-07 -1.7351419865151334
0.00013391012230642567 40667.623030804134 5.483825046794844e-07 -1.735117080298778
0.00013473013109709255 40464.237211349275 5.559242071676149e-07 -1.7350919851664428
0.0001355551612737844 40261.67128828399 5.635668730526028e-07 -1.7350666998088025
0.0001363852435853397 40059.92294540617 5.713118159999094e-07 -1.7350412229084355
0.00013722040896888934 39858.98986882535 5.791603662079084e-07 -1.7350155531397804
0.00013806068855101006 39658.869746976496 5.871138706078601e-07 -1.7349896891690948
0.00013890611364888498 39459.5602706338 5.951736930661881e-07 -1.7349636296544173
0.00013975671577146995 39261.05913292447 6.03341214589073e-07 -1.7349373732455236
0.00014061252662066833 39063.36402934257 6.116178335294122e-07 -1.734910918583887
0.00014147357809251286 38866.472657762446 6.200049657961577e-07 -1.7348842643026363
0.00014233990227835368 38670.38271845265 6.285040450660476e-07 -1.7348574090265143
0.00014321153146605473 38475.091914089484 6.371165229977792e-07 -1.7348303513718375
0.00014408849814119754 38280.597949770294 6.458438694486407e-07 -1.734803089946453
0.00014497083498829115 38086.8985330273 6.546875726936121e-07 -1.734775623349697
0.00014585857489199066 37893.99137384066 6.636491396469897e-07 -1.7347479501723537
0.00014675175093832333 37701.8741846521 6.727300960865483e-07 -1.7347200689966127
0.00014765039641592072 37510.54468037836 6.819319868802517e-07 -1.7346919783960266
0.0001485545448172599 37320.00057842415 6.912563762155722e-07 -1.7346636769354697
0.0001494642298399122 37130.23959869537 7.007048478314275e-07 -1.7346351631710941
0.00015037948538779755 36941.25946361283 7.102790052527451e-07 -1.7346064356502893
0.00015130034557245007 36753.05789812456 7.199804720277384e-07 -1.7345774929116369
0.0001522268447142884 36565.632629719745 7.298108919678573e-07 -1.7345483334848704
0.00015315901734389391 36378.981388440996 7.397719293904729e-07 -1.7345189558908307
0.0001540968982032998 36193.10190689767 7.49865269364355e-07 -1.7344893586414245
0.00015504052224728397 36007.99192027891 7.600926179579017e-07 -1.7344595402395797
0.0001559899246446727 35823.64916636629 7.704557024902177e-07 -1.7344294991792022
0.0001569451407796516 35640.07138554653 7.809562717850403e-07 -1.7343992339451357
0.00015790620625308362 35457.25632082463 7.915960964275334e-07 -1.734368743013113
0.00015887315688383632 35275.201717836215 8.023769690240098e-07 -1.7343380248497176
0.00015984602871011716 35093.90532486041 8.133007044645952e-07 -1.734307077912336
0.00016082485799081599 34913.36489283228 8.243691401888556e-07 -1.7342759006491164
0.00016180968120685656 34733.57817535559 8.355841364544403e-07 -1.7342444914989246
0.00016280053506255692 34554.542928715 8.469475766087703e-07 -1.7342128488912987
0.00016379745648699626 34376.25691188879 8.584613673637746e-07 -1.734180971246406
0.00016480048263539182 34198.71788656108 8.701274390737496e-07 -1.734148856974998
0.0001658096508904841 34021.923617134096 8.819477460163514e-07 -1.734116504478368
0.0001668249988639291 33845.87187074081 8.939242666767416e-07 -1.7340839121483038
0.00016784656439770078 33670.56041725675 9.0605900403495e-07 -1.734051078367045
0.00016887438556550184 33495.98702931222 9.183539858564766e-07 -1.7340180015072386
0.00016990850067418107 33322.1494823048 9.308112649861328e-07 -1.7339846799318923
0.00017094894826516315 33149.045554410906 9.43432919645234e-07 -1.7339511119943323
0.00017199576711588412 32976.67302659802 9.562210537320932e-07 -1.733917296038156
0.00017304899624123553 32805.029682636894 9.691777971258869e-07 -1.7338832303971876
0.0001741086748950208 32634.11330911295 9.823053059939703e-07 -1.733848913395434
0.0001751748425714163 32463.921695438523 9.956057631025857e-07 -1.7338143433470383
0.000176247539006444 32294.452633864294 1.0090813781310851e-06 -1.7337795185562344
0.00017732680417945293 32125.70391949139 1.0227343879896639e-06 -1.7337444373173025
0.00017841267831460812 31957.673350282876 1.0365670571406322e-06 -1.7337090979145215
0.0001795052018823904 31790.358727075454 1.0505816779232954e-06 -1.733673498622127
0.0001806044156011052 31623.75785359073 1.0647805708824614e-06 -1.7336376377042608
0.0001817103604383989 31457.86853644717 1.0791660851005927e-06 -1.7336015134149283
0.00018282307761278657 31292.688585171385 1.093740598533688e-06 -1.7335651239979522
0.0001839426085951884 31128.21581220926 1.108506518350898e-06 -1.7335284676869245
0.00018506899511047434 30964.448032937795 1.1234662812779072e-06 -1.7334915427051625
0.00018620227913901987 30801.383065675927 1.138622353944156e-06 -1.7334543472656612
0.00018734250291827095 30639.01873169604 1.1539772332339198e-06 -1.7334168795710476
0.0001884897089443172 30477.35285523501 1.169533446641269e-06 -1.7333791378135337
0.00018964393997347623 30316.38326350545 1.1852935526289885e-06 -1.7333411201748703
0.00019080523902388803 30156.107786706587 1.2012601409914833e-06 -1.7333028248263003
0.00019197364937711606 29996.52425803555 1.2174358332216646e-06 -1.7332642499285116
0.00019314921457976286 29837.630513697906 1.2338232828819609e-06 -1.7332253936315907
0.00019433197844509194 29679.424392918914 1.2504251759793887e-06 -1.733186254074976
0.0001955219850546594 29521.903737954224 1.2672442313447618e-06 -1.7331468293874102
0.0001967192787599594 29365.066394100715 1.2842832010161469e-06 -1.7331071176868929
0.0001979239041840757 29208.910209706934 1.3015448706264974e-06 -1.7330671170806349
0.00019913590622334379 29053.43303618432 1.3190320597955652e-06 -1.733026825665009
0.00020035533004902664 28898.632728017186 1.3367476225261847e-06 -1.7329862415255048
0.00020158222110899608 28744.50714277371 1.354694447604852e-06 -1.7329453627366789
0.00020281662512942742 28591.054141116285 1.3728754590067564e-06 -1.7329041873621094
0.00020405858811650433 28438.27158681183 1.3912936163052627e-06 -1.732862713454347
0.00020530815635813216 28286.157346742388 1.4099519150858637e-06 -1.7328209390548688
0.00020656537642566378 28134.70929091533 1.4288533873647055e-06 -1.732778862194028
0.0002078302951756359 27983.925292473516 1.4480011020117046e-06 -1.7327364808910093
0.0002091029597515142 27833.803227705666 1.4673981651782722e-06 -1.7326937931537785
0.00021038341758545083 27684.340976056523 1.4870477207297515e-06 -1.7326507969790352
0.0002116717164000531 27535.536420136723 1.5069529506825905e-06 -1.7326074903521655
0.0002129679042101606 27387.38744573311 1.5271170756462596e-06 -1.7325638712471934
0.00021427202932463544 27239.891941818387 1.5475433552700318e-06 -1.7325199376267317
0.00021558414034816338 27093.04780056134 1.5682350886946385e-06 -1.7324756874419358
0.00021690428618306398 26946.8529173365 1.5891956150088194e-06 -1.7324311186324532
0.0002182325160311139 26801.305190733954 1.610428313710882e-06 -1.7323862291263763
0.00021956887939538145 26656.402522569086 1.6319366051752883e-06 -1.732341016840194
0.00022091342608206925 26512.1428178925 1.6537239511242675e-06 -1.7322954796787426
0.0002222662062023732 26368.52398499923 1.6757938551046377e-06 -1.7322496155351577
0.00022362727017434907 26225.543935438473 1.6981498629697463e-06 -1.7322034222908247
0.0002249966687247899 26083.20058402332 1.7207955633666297e-06 -1.732156897815332
0.00022637445289111981 25941.491848839793 1.7437345882285395e-06 -1.7321100399664202
0.00022776067402329345 25800.415651256528 1.7669706132727048e-06 -1.7320628465899341
0.0002291553837857109 25659.969915934038 1.7905073585035482e-06 -1.7320153155197737
0.00023055863415914375 25520.152570833907 1.8143485887213366e-06 -1.7319674445778455
0.00023197047744267105 25380.961547227966 1.838498114036298e-06 -1.7319192315740133
0.00023339096625562934 25242.394779707698 1.862959790388326e-06 -1.731870674306049
0.0002348201535395743 25104.450206192967 1.8877375200722905e-06 -1.731821770559585
0.00023625809256025247 24967.125767941343 1.9128352522689767e-06 -1.7317725181080617
0.00023770483690958738 24830.4194095569 1.938256983581782e-06 -1.731722914712682
0.00023916044050767735 24694.32907899919 1.9640067585791866e-06 -1.73167295812236
0.00024062495760480385 24558.852727592155 1.9900886703430238e-06 -1.7316226460736721
0.00024209844278345405 24423.988310032746 2.016506861022678e-06 -1.7315719762908075
0.00024358095096035587 24289.733784399807 2.043265522395232e-06 -1.73152094648552
0.0002450725373885232 24156.087112162742 2.0703688964315857e-06 -1.7314695543570766
0.00024657325765931596 24023.04625819007 2.0978212758686804e-06 -1.7314177975922105
0.0002480831677045131 23890.60919075795 2.1256270047878585e-06 -1.7313656738650693
0.0002496023237983941 23758.773881558816 2.1537904791993364e-06 -1.7313131808371667
0.00025113078255983986 23627.53830570969 2.1823161476330445e-06 -1.7312603161573328
0.0002526686009544414 23496.90044176047 2.2112085117356864e-06 -1.7312070774616646
0.0002542158362966211 23366.85827170263 2.240472126874164e-06 -1.731153462373476
0.0002557725462517726 23237.409780976886 2.2701116027455385e-06 -1.731099468503249
0.00025733878883840667 23108.552958481945 2.300131603993362e-06 -1.7310450934485828
0.0002589146224303151 22980.2857965823 2.330536850830653e-06 -1.7309903347941453
0.00026050010575874653 22852.60629111643 2.361332119669483e-06 -1.7309351901116226
0.0002620952979145943 22725.51244140483 2.392522243757216e-06 -1.7308796569596696
0.00026370025835059923 22599.00225025788 2.4241121138195404e-06 -1.73082373288386
0.00026531504688356617 22473.073723983824 2.4561066787103256e-06 -1.7307674154166377
0.0002669397236965922 22347.724872396506 2.4885109460683226e-06 -1.7307107020772652
0.00026857434934130983 22222.95370882332 2.5213299829808515e-06 -1.7306535903717744
0.00027021898474014513 22098.758250112725 2.5545689166545273e-06 -1.730596077792918
0.0002718736911885864 21975.136516642 2.588232935093015e-06 -1.7305381618201174
0.00027353853035746946 21852.086532324858 2.6223272877819896e-06 -1.7304798399194161
0.000275213564295277 21729.60632461887 2.656857286381332e-06 -1.7304211095434263
0.0002768988554304496 21607.693924533007 2.6918283054245633e-06 -1.7303619681312814
0.00027859446657371294 21486.347366635207 2.7272457830256974e-06 -1.7303024131085856
0.00028030046092041987 21365.56468905933 2.763115221593531e-06 -1.7302424418873634
0.000282016902052904 21245.343933512875 2.799442188553396e-06 -1.7301820518660112
0.00028374385394285 21125.68314528399 2.836232317076532e-06 -1.7301212404292454
0.0002854813809536794 21006.58037324859 2.873491306817137e-06 -1.7300600049480548
0.0002872295478429457 20888.033669877685 2.9112249246570333e-06 -1.7299983427796493
0.00028898841976475226 20770.041091244133 2.9494390054583007e-06 -1.72993625126741
0.0002907580622721783 20652.600697029924 2.9881394528236525e-06 -1.7298737277408405
0.0002925385413197206 20535.710550533022 3.027332239864767e-06 -1.7298107695155165
0.00029432992326575537 20419.36871867397 3.0670234099787675e-06 -1.7297473738930356
0.00029613227487500823 20303.57327200312 3.1072190776326507e-06 -1.7296835381609676
0.0002979456633210435 20188.322284707054 3.1479254291559813e-06 -1.7296192595928066
0.0002997701561887691 20073.61383461546 3.1891487235418558e-06 -1.7295545354479176
0.00030160582147695307 19959.446003207584 3.230895293256123e-06 -1.7294893629714911
0.0003034527276007592 19845.816875619003 3.27317154505509e-06 -1.72942373939449
0.00030531094339429773 19732.72454064795 3.315983960811721e-06 -1.7293576619336009
0.0003071805381131886 19620.1670907618 3.3593390983503382e-06 -1.7292911277911867
0.000309061581437144 19508.142622103605 3.4032435922900546e-06 -1.729224134155233
0.0003109541434725661 19396.64923449807 3.4477041548969364e-06 -1.7291566781993022
0.00031285829475515784 19285.68503145823 3.4927275769449115e-06 -1.7290887570824816
0.00031477410625255296 19175.248120191398 3.5383207285856554e-06 -1.7290203679493357
0.0003167016493669619 19065.336611605217 3.584490560227459e-06 -1.7289515079298554
0.0003186409959378309 18955.9486203141 3.631244103423092e-06 -1.728882174139409
0.00032059221824452046 18847.08226464484 3.678588471766896e-06 -1.7288123636786934
0.0003225553890090007 18738.735666642828 3.72653086180112e-06 -1.7287420736336836
0.00032453058139855784 18630.906952077876 3.7750785539314606e-06 -1.7286713010755854
0.00032651786902852543 18523.594250450045 3.824238913352213e-06 -1.7286000430607846
0.00032851732596502625 18416.795694995402 3.874019390980765e-06 -1.7285282966307982
0.0003305290267277305 18310.509422691805 3.924427524401673e-06 -1.7284560588122255
0.00033255304629263766 18204.733574264465 3.975470938820578e-06 -1.7283833266166992
0.00033458946009486693 18099.46629419158 4.0271573480276895e-06 -1.7283100970408365
0.0003366383440314703 17994.705730709928 4.079494555371249e-06 -1.7282363670661898
0.00033869977446426223 17890.450035820195 4.1324904547409354e-06 -1.7281621336591986
0.0003407738282226633 17786.697365292617 4.186153031561222e-06 -1.7280873937711398
0.000342860582606565 17683.44587867203 4.240490363794968e-06 -1.7280121443380794
0.00034496011538921154 17580.69373928341 4.295510622957205e-06 -1.7279363822808251
0.0003470725048200966 17478.439114236986 4.351222075139199e-06 -1.7278601045048758
0.0003491978296278804 17376.68017443348 4.407633082042962e-06 -1.7277833079003748
0.0003513361690233252 17275.415094569125 4.4647521020263225e-06 -1.7277059893420599
0.0003534876027022453 17174.642053140757 4.52258769115848e-06 -1.7276281456892169
0.00035565221084847836 17074.35923245091 4.5811485042863664e-06 -1.7275497737856305
0.00035783007413687503 16974.564818612456 4.640443296111807e-06 -1.7274708704595358
0.00036002127373630324 16875.257001553873 4.70048092227948e-06 -1.7273914325235715
0.00036222589131267474 16776.433975023698 4.761270340475982e-06 -1.7273114567747305
0.0003644440090319903 16678.093936595425 4.822820611539987e-06 -1.727230939994314
0.0003666757095633976 16580.235087672296 4.8851409005834555e-06 -1.7271498789478819
0.00036892107608227744 16482.85563349166 4.948240478124392e-06 -1.7270682703852065
0.00037118019227334143 16385.953783129822 5.012128721230806e-06 -1.7269861110402247
0.00037345314233374856 16289.527749506338 5.0768151146761845e-06 -1.7269033976309909
0.0003757400109762481 16193.57574938862 5.142309252106759e-06 -1.7268201268596284
0.0003780408834323329 16098.096003396142 5.208620837220252e-06 -1.7267362954122847
0.00038035584545541713 16003.086736005014 5.275759684956585e-06 -1.7266518999590823
0.00038268498332403374 15908.546175551925 5.343735722700508e-06 -1.7265669371540728
0.0003850283838450477 15814.472554238719 5.41255899149617e-06 -1.7264814036351903
0.0003873861343568923 15720.864108136242 5.482239647273912e-06 -1.726395296024205
0.0003897583227328257 15627.71907718851 5.552787962089332e-06 -1.7263086109266748
0.00039214503738420315 15535.035705216884 5.6242143253745745e-06 -1.726221344931902
0.0003945463672637739 15442.812239923836 5.69652924520223e-06 -1.726133494612884
0.00039696240186899695 15351.046932896927 5.76974334956177e-06 -1.72604505652627
0.0003993932312453749 15259.738039612677 5.843867387648612e-06 -1.7259560272123131
0.00040183894598981053 15168.88381944039 5.9189122311660525e-06 -1.7258664031948254
0.00040429963725398504 15078.482535645742 5.994888875640151e-06 -1.7257761809811323
0.00040677539674775255 14988.532455394594 6.071808441747514e-06 -1.7256853570620263
0.00040926631674255946 14899.03184975658 6.149682176656343e-06 -1.7255939279117234
0.00041177249007488456 14809.978993708542 6.228521455380749e-06 -1.7255018899878158
0.00041429401014969673 14721.372166138177 6.308337782148325e-06 -1.7254092397312282
0.00041683097094393705 14633.209649847318 6.389142791781328e-06 -1.7253159735661736
0.0004193834670100235 14545.489731555423 6.470948251091509e-06 -1.7252220879001063
0.00042195159347936965 14458.210701902894 6.553766060288441e-06 -1.7251275791236802
0.0004245354460659364 14371.370855454163 6.637608254402071e-06 -1.7250324436107025
0.00042713512106979615 14284.968490701069 6.722487004718947e-06 -1.7249366777180903
0.0004297507153807195 14199.001910065943 6.808414620232562e-06 -1.724840277785827
0.0004323823264817921 14113.469419904664 6.895403549108192e-06 -1.7247432401369174
0.0004350300524530427 14028.369330509642 6.983466380161709e-06 -1.7246455610773463
0.00043769399197510076 13943.699956112841 7.072615844353113e-06 -1.724547236896032
0.0004403742443328752 13859.459614888667 7.162864816294611e-06 -1.7244482638647858
0.00044307090941925247 13775.64662895677 7.254226315773307e-06 -1.7243486382382687
0.0004457840877388205 13692.259324384893 7.346713509288859e-06 -1.7242483562539463
0.0004485138804116162 13609.296031191476 7.440339711606117e-06 -1.7241474141320494
0.00045126038917689117 13526.755083348478 7.535118387322722e-06 -1.7240458080755297
0.0004540237163969052 13444.634818783868 7.63106315245209e-06 -1.7239435342700185
0.00045680396506074235 13362.93357938423 7.728187776021741e-06 -1.723840588883783
0.00045960123878814694 13281.649710997212 7.826506181687005e-06 -1.7237369680676884
0.00046241564183338655 13200.781563434015 7.926032449360476e-06 -1.7236326679551515
0.000465247279089139 13120.327490471682 8.026780816857242e-06 -1.7235276846621042
0.00046809625609039925 13040.285849855509 8.128765681555872e-06 -1.7234220142869487
0.0004709626790184134 12960.655003301275 8.232001602075562e-06 -1.723315652910519
0.00047384665470463875 12881.43331649731 8.33650329996948e-06 -1.7232085965960398
0.0004767482906347195 12802.619159106962 8.442285661434155e-06 -1.7231008413890854
0.00047966769495249944 12724.21090477028 8.549363739035728e-06 -1.722992383317541
0.0004826049764640493 12646.20693110628 8.657752753452453e-06 -1.7228832183915614
0.000485560244641719 12568.605619714997 8.767468095233897e-06 -1.7227733426035332
0.0004885336096282244 12491.405356179079 8.878525326577388e-06 -1.722662751928034
0.0004915251822407463 12414.60453006594 8.990940183120973e-06 -1.7225514423217938
0.0004945350739750633 12338.201534929487 9.104728575753866e-06 -1.7224394097236566
0.0004975633970097081 12262.194768311712 9.219906592444094e-06 -1.7223266500545416
0.0005006102642101458 12186.582631744566 9.336490500083479e-06 -1.722213159217405
0.0005036757891329815 12111.363530751518 9.454496746350305e-06 -1.7220989330972023
0.0005067600860301946 12036.535874849029 9.573941961589773e-06 -1.7219839675608501
0.0005098632698533933 11962.098077548213 9.694842960712106e-06 -1.721868258457189
0.000512985456258101 11888.048556356245 9.817216745108894e-06 -1.7217518016169469
0.0005161267616080681 11814.385732777657 9.941080504587566e-06 -1.7216345928527017
0.0005192873029796052 11741.10803231587 1.0066451619324044e-05 -1.7215166279588452
0.0005224671981659489 11668.213884474326 1.0193347661834028e-05 -1.721397902711546
0.0005256665656816533 11595.701722757754 1.0321786398962921e-05 -1.7212784128687146
0.0005288855247670035 11523.569984673382 1.0451785793894341e-05 -1.7211581541699676
0.0005321241953924617 11451.81711173206 1.0583364008177731e-05 -1.7210371223365923
0.0005353826982631405 11380.441549449191 1.0716539403775137e-05 -1.7209153130715114
0.0005386611548232955 11309.441747345985 1.0851330545126828e-05 -1.7207927220592485
0.0005419596872608587 11238.816158950169 1.0987756201236908e-05 -1.7206693449658947
0.0005452784185119893 11168.563241796932 1.112583534777804e-05 -1.7205451774390732
0.0005486174722656521 11098.681457429973 1.1265587169215879e-05 -1.7204202151079067
0.0005519769729682335 11029.169271401961 1.140703106095379e-05 -1.7202944535829832
0.0005553570458281774 10960.025153275454 1.1550186631497235e-05 -1.720167888456324
0.0005587578168206477 10891.247576623617 1.1695073704638298e-05 -1.7200405153013503
0.0005621794126922301 10822.835019030646 1.1841712321661053e-05 -1.7199123296728518
0.0005656219609656511 10754.785962092541 1.1990122743566906e-05 -1.7197833271069527
0.0005690855899445318 10687.09889141747 1.2140325453320939e-05 -1.7196535031210838
0.0005725704287181723 10619.772296626254 1.2292341158119153e-05 -1.7195228532139462
0.0005760766071663589 10552.804671352806 1.2446190791676463e-05 -1.7193913728654864
0.0005796042559642065 10486.194513244483 1.2601895516536114e-05 -1.7192590575368605
0.000583153506587031 10419.940323962257 1.2759476726400509e-05 -1.7191259026704073
0.0005867244913152456 10354.040609181096 1.2918956048483291e-05 -1.718991903689618
0.0005903173432392923 10288.493878590063 1.3080355345883344e-05 -1.7188570559991059
0.0005939321962646048 10223.298645892437 1.3243696719980764e-05 -1.7187213549845777
0.0005975691851165946 10158.453428805858 1.3409002512854511e-05 -1.7185847960128064
0.0006012284453456748 10093.956749062276 1.3576295309722624e-05 -1.7184473744316016
0.0006049101133323135 10029.807132407865 1.3745597941404799e-05 -1.7183090855697818
0.0006086143262921131 9966.003108603127 1.3916933486807271e-05 -1.718169924737148
0.000612341222280926 9902.543211422564 1.4090325275430735e-05 -1.7180298872244557
0.0006160909402000026 9839.425978654517 1.42657968899012e-05 -1.7178889683033896
0.0006198636198011615 9776.64995210101 1.4443372168523523e-05 -1.7177471632265364
0.0006236594016920058 9714.213677577347 1.462307520785894e-05 -1.7176044672273596
0.0006274784273411597 9652.115704911737 1.4804930365325473e-05 -1.717460875520174
0.0006313208390835378 9590.354587945094 1.498896226182203e-05 -1.717316383300121
0.0006351867801256577 9528.928884530265 1.5175195784376905e-05 -1.717170985743145
0.0006390763945509702 9467.837156531778 1.5363656088819495e-05 -1.7170246780059675
0.0006429898273252323 9407.07796982514 1.5554368602476792e-05 -1.7168774552260657
0.0006469272243019115 9346.649894296233 1.5747359026894145e-05 -1.7167293125216487
0.0006508887322276186 9286.55150384069 1.594265334058037e-05 -1.7165802449916343
0.0006548744987475777 9226.781376363168 1.6140277801777836e-05 -1.716430247715628
0.0006588846724111322 9167.338093776481 1.6340258951257612e-05 -1.7162793157538994
0.0006629194026772763 9108.22024200094 1.654262361513936e-05 -1.716127444147364
0.000666978839920228 9049.426410963322 1.6747398907736945e-05 -1.7159746279175598
0.000671063135435035 8990.955194596003 1.695461223442947e-05 -1.7158208620666284
0.0006751724414432098 8932.805190836001 1.7164291294557852e-05 -1.7156661415772954
0.0006793069110984048 8874.975001623892 1.7376464084347497e-05 -1.7155104614128491
0.0006834666984921224 8817.463232902785 1.759115889985718e-05 -1.7153538165171256
