!  Einasto_rs0.035_rhos24.682_alpha0.16_rtrunc31.txt
! R    D    M    P
2000
1.3820388774418586e-05 395321.3505282496 2.934725178242466e-09 -3.534414556443682
1.3905018973318132e-05 393945.57776390354 3.0153789074550183e-09 -3.5344132463267735
1.3990167411659613e-05 392573.2554036782 3.0972373817876898e-09 -3.5344119086185284
1.4075837262921588e-05 391204.3794600039 3.1803183136319364e-09 -3.534410543175385
1.4162031720015563e-05 389838.94593640807 3.2646396712154695e-09 -3.534409149852049
1.4248753995405174e-05 388476.9508275481 3.350219682224622e-09 -3.5344077285014857
1.4336007321225812e-05 387118.39011924504 3.437076837476582e-09 -3.53440627897491
1.4423794949405015e-05 385763.2597885196 3.5252298946424465e-09 -3.5344048011217737
1.451212015178383e-05 384411.5558036216 3.6146978820220108e-09 -3.5344032947897595
1.460098622023867e-05 383063.2741240647 3.7055001023704876e-09 -3.5344017598247666
1.4690396466803916e-05 381718.4107006616 3.797656136778111e-09 -3.534400196070903
1.4780354223795531e-05 380376.9614755584 3.891185848603603e-09 -3.5343986033704735
1.4870862843935171e-05 379038.9223822636 3.986109387461706e-09 -3.5343969815639693
1.4961925700475041e-05 377704.289345688 4.082447193265729e-09 -3.534395330490058
1.5053546187323804e-05 376373.0582821751 4.180220000326202e-09 -3.5343936499855717
1.5145727719172987e-05 375045.2250995354 4.279448841505772e-09 -3.5343919398854964
1.5238473731624138e-05 373720.7856970831 4.3801550524313816e-09 -3.5343902000229623
1.533178768131707e-05 372399.73596566496 4.482360275764834e-09 -3.534388430229231
1.542567304605859e-05 371082.0717877007 4.586086465531895e-09 -3.5343866303336857
1.5520133324952028e-05 369767.7890372142 4.691355891511041e-09 -3.534384800163818
1.5615172038527825e-05 368456.8835798658 4.7981911436829225e-09 -3.5343829395452184
1.571079272887467e-05 367149.3512729917 4.906615136740822e-09 -3.5343810483015643
1.5806998959771393e-05 365845.18796563626 5.016651114663103e-09 -3.5343791262546094
1.590379431682003e-05 364544.3894985836 5.1283226553489865e-09 -3.534377173224168
1.6001182407579192e-05 363246.95170439704 5.241653675317468e-09 -3.534375189028109
1.609916686169874e-05 361952.8704074518 5.3566684344714134e-09 -3.53437317348234
1.619775133105498e-05 360662.14142396854 5.473391540926742e-09 -3.534371126400798
1.6296939489886658e-05 359374.760562051 5.591847955907919e-09 -3.534369047595433
1.6396735034932097e-05 358090.7236217183 5.712062998711018e-09 -3.5343669368762023
1.6497141685566882e-05 356810.02639494056 5.83406235173458e-09 -3.534364794051052
1.6598163183942368e-05 355532.66466567665 5.957872065579451e-09 -3.53436261892591
1.6699803295125365e-05 354258.63420990563 6.083518564218978e-09 -3.5343604113046685
1.6802065807238357e-05 352987.9307956641 6.211028650239692e-09 -3.5343581709891763
1.6904954531600574e-05 351720.55018308014 6.3404295101538096e-09 -3.534355897779221
1.700847330287026e-05 350456.48812441056 6.471748719784933e-09 -3.534353591472521
1.7112625979187466e-05 349195.7403640738 6.605014249727081e-09 -3.5343512518647113
1.7217416442317772e-05 347938.3026386885 6.740254470878498e-09 -3.5343488787493285
1.732284859779713e-05 346684.1706771073 6.877498160051535e-09 -3.534346471917799
1.7428926375077346e-05 345433.34020044975 7.01677450565894e-09 -3.5343440311594274
1.7535653727672415e-05 344185.8069221446 7.158113113477842e-09 -3.5343415562613814
1.7643034633306087e-05 342941.56654795824 7.301544012492993e-09 -3.534339047008678
1.7751073094059996e-05 341700.61477603624 7.447097660819399e-09 -3.5343365031841723
1.785977313652272e-05 340462.9472969364 7.594804951705872e-09 -3.5343339245685415
1.796913881194011e-05 339228.55979366257 7.744697219621037e-09 -3.5343313109402725
1.8079174196365975e-05 337997.447941709 7.896806246421676e-09 -3.534328662075649
1.818988339081426e-05 336769.6074090843 8.05116426760596e-09 -3.5343259777487344
1.830127052141178e-05 335545.0338563571 8.207803978651496e-09 -3.5343232577313617
1.8413339739551892e-05 334323.72293668846 8.366758541439774e-09 -3.534320501793116
1.8526095222049435e-05 333105.6702958691 8.528061590768626e-09 -3.534317709701325
1.863954117129629e-05 331890.8715723517 8.691747240952961e-09 -3.534314881221037
1.875368181541789e-05 330679.32239729725 8.857850092515346e-09 -3.5343120161150137
1.8868521408431032e-05 329471.0183945985 9.026405238968235e-09 -3.5343091141437135
1.8984064230402304e-05 328265.95518092497 9.197448273687913e-09 -3.5343061750652747
1.910031458760749e-05 327064.12836575886 9.371015296881987e-09 -3.5343031986355022
1.9217276812692298e-05 325865.53355142707 9.547142922652135e-09 -3.5343001846078548
1.9334955264833725e-05 324670.166333144 9.725868286152338e-09 -3.534297132733425
1.9453354329902396e-05 323478.022299042 9.90722905084434e-09 -3.5342940427609304
1.9572478420626264e-05 322289.09703021176 1.0091263415852227e-08 -3.534290914436692
1.9692331976754965e-05 321103.38610074064 1.0278010123416311e-08 -3.534287747504624
1.981291946522515e-05 319920.88507774426 1.0467508466448155e-08 -3.5342845417062154
1.993424538032722e-05 318741.5895214079 1.0659798296188675e-08 -3.5342812967805157
2.00563142438727e-05 317565.4949850223 1.0854920029969514e-08 -3.534278012464118
2.0179130605362657e-05 316392.5970150189 1.1052914659079654e-08 -3.534274688491146
2.030269904215749e-05 315222.8911510103 1.1253823756739176e-08 -3.534271324593234
2.0427024159647413e-05 314056.37292582286 1.1457689486180483e-08 -3.5342679204995138
2.0552110591423967e-05 312893.03786553803 1.1664554608838877e-08 -3.534264475936598
2.067796299945302e-05 311732.8814895282 1.1874462492654775e-08 -3.5342609906285625
2.0804586074248163e-05 310575.8993104925 1.2087457120487119e-08 -3.5342574642969327
2.0931984535045835e-05 309422.08683449536 1.230358309864169e-08 -3.5342538966606645
2.1060163129981076e-05 308271.4395610044 1.2522885665513984e-08 -3.5342502874361275
2.118912663626436e-05 307123.9529829267 1.2745410700348891e-08 -3.5342466363370915
2.131887986035991e-05 305979.622586647 1.2971204732119368e-08 -3.5342429430747058
2.1449427638164684e-05 304838.4438520645 1.3200314948524339e-08 -3.534239207357483
2.15807748351885e-05 303700.41225263075 1.3432789205108035e-08 -3.534235428891286
2.1712926346735625e-05 302565.52325538895 1.3668676034503094e-08 -3.5342316073793043
2.1845887098087088e-05 301433.7723210075 1.3908024655797606e-08 -3.5342277425220407
2.1979662044684127e-05 300305.1549038218 1.4150884984028486e-08 -3.534223834017293
2.211425617231312e-05 299179.66645186994 1.4397307639803415e-08 -3.534219881560137
2.22496744972913e-05 298057.3024069308 1.4647343959051811e-08 -3.534215884842908
2.2385922066653553e-05 296938.058204562 1.4901046002906998e-08 -3.5342118435551804
2.252300395834081e-05 295821.92927413795 1.5158466567722184e-08 -3.534207757383756
2.2660925281389153e-05 294708.91103888623 1.5419659195220467e-08 -3.53420362601264
2.27996911761201e-05 293598.99891592964 1.5684678182781347e-08 -3.534199449123026
2.29393068143325e-05 292492.1883163179 1.595357859386638e-08 -3.5341952263932748
2.3079777399494917e-05 291388.47464507306 1.622641626858368e-08 -3.5341909574988994
2.322110816693989e-05 290287.85330122046 1.650324783439564e-08 -3.5341866421125454
2.3363304384058922e-05 289190.3196778307 1.6784130716969584e-08 -3.534182279903968
2.3506371350498635e-05 288095.8691620592 1.7069123151173982e-08 -3.5341778705400198
2.365031439835859e-05 287004.49713518075 1.735828419222317e-08 -3.534173413684627
2.3795138892389857e-05 285916.1989726285 1.7651673726970603e-08 -3.5341689089987725
2.3940850230194823e-05 284830.9700440363 1.7949352485353562e-08 -3.5341643561404754
2.408745384242865e-05 283748.80571327085 1.825138205199209e-08 -3.5341597547647714
2.4234955193001534e-05 282669.7013384751 1.8557824877942483e-08 -3.534155104523696
2.4383359779282182e-05 281593.65227210365 1.8868744292608064e-08 -3.5341504050662604
2.4532673132303012e-05 280520.6538609621 1.918420451581038e-08 -3.5341456560384352
2.4682900816966128e-05 279450.7014462454 1.9504270670020982e-08 -3.534140857083128
2.4834048432250597e-05 278383.79036357824 1.9829008792756774e-08 -3.534136007840166
2.49861216114214e-05 277319.91594305163 2.0158485849142013e-08 -3.5341311079462736
2.5139126022239252e-05 276259.0735092586 2.049276974463728e-08 -3.534126157035052
2.529306736717167e-05 275201.25838134 2.0831929337938397e-08 -3.534121154736961
2.5447951383605816e-05 274146.4658730178 2.1176034454048645e-08 -3.534116100679294
2.5603783844062186e-05 273094.691292634 2.1525155897524428e-08 -3.5341109944861624
2.5760570556409583e-05 272045.92994319164 2.187936546589765e-08 -3.5341058357784716
2.591831736408189e-05 271000.17712239304 2.2238735963278108e-08 -3.5341006241738984
2.6077030146295705e-05 269957.42812267505 2.2603341214136232e-08 -3.5340953592868747
2.623671481826929e-05 268917.6782312556 2.2973256077269398e-08 -3.5340900407285614
2.639737733144336e-05 267880.92273016216 2.33485564599554e-08 -3.53408466810683
2.655902367370273e-05 266847.1568962802 2.372931933229327e-08 -3.5340792410262383
2.6721659869599307e-05 265816.3760013874 2.4115622741734904e-08 -3.5340737590880105
2.6885291980577033e-05 264788.57531219075 2.4507545827811315e-08 -3.5340682218900157
2.704992610519733e-05 263763.750090372 2.490516883705274e-08 -3.534062629026745
2.72155683793668e-05 262741.8955926181 2.5308573138109087e-08 -3.5340569800892863
2.738222497656572e-05 261723.0070706689 2.5717841237069852e-08 -3.5340512746653068
2.754990210807799e-05 260707.07977135043 2.6133056792987594e-08 -3.5340455123390306
2.7718606023222935e-05 259694.1089366148 2.6554304633608655e-08 -3.5340396926912088
2.7888343009588064e-05 258684.08980358057 2.6981670771311385e-08 -3.5340338152991064
2.805911939326324e-05 257677.01760457302 2.7415242419255827e-08 -3.5340278797364726
2.8230941539076782e-05 256672.88756716045 2.785510800774867e-08 -3.5340218855735186
2.840381585083252e-05 255671.6949141941 2.8301357200823966e-08 -3.5340158323768978
2.8577748771548285e-05 254673.43486384902 2.8754080913043326e-08 -3.5340097197096783
2.8752746783696403e-05 253678.10262966185 2.9213371326520045e-08 -3.534003547131322
2.8928816409445095e-05 252685.6934205694 2.9679321908167087e-08 -3.533997314197658
2.9105964210901413e-05 251696.20244095192 3.01520274271734e-08 -3.533991020460864
2.928419679035613e-05 250709.6248906655 3.063158397271259e-08 -3.5339846654694362
2.946352079052966e-05 249725.95596508868 3.1118088971884415e-08 -3.5339782487681672
2.964394289481944e-05 248745.1908551562 3.161164120789326e-08 -3.533971769898125
2.982546982754943e-05 247767.32474740187 3.211234083846837e-08 -3.533965228396623
3.000810835422026e-05 246792.3528239964 3.262028941452476e-08 -3.533958623797199
3.0191865281761806e-05 245820.27026278697 3.313558989907295e-08 -3.5339519556295893
3.037674745878668e-05 244851.0722373361 3.365834668637636e-08 -3.533945223419704
3.056276177584532e-05 243884.7539169636 3.418866562136141e-08 -3.533938426689601
3.074991516568316e-05 242921.31046678236 3.472665401928482e-08 -3.533931564957462
3.093821460349881e-05 241960.73704774122 3.527242068565868e-08 -3.533924637737566
3.112766710720388e-05 241003.02881666124 3.5826075936437586e-08 -3.533917644540264
3.131827973768484e-05 240048.18092627922 3.638773161847332e-08 -3.5339105848719528
3.1510059599066074e-05 239096.18852528266 3.6957501130237e-08 -3.533903458235051
3.1703013838974405e-05 238147.04675835205 3.7535499442813607e-08 -3.5338962641279683
3.189714964880587e-05 237200.75076620202 3.812184312117423e-08 -3.5338890020450853
3.209247426399359e-05 236257.29568561554 3.8716650345726234e-08 -3.5338816714767227
3.228899496427719e-05 235316.67664948973 3.9320040934146226e-08 -3.533874271909116
3.248671907397454e-05 234378.88878687093 3.9932136363501595e-08 -3.5338668028243885
3.268565396225453e-05 233443.9272229962 4.055305979266047e-08 -3.533859263700525
3.2885807043411525e-05 232511.78707933365 4.118293608499563e-08 -3.533851654011344
3.3087185777142046e-05 231582.46347362 4.182189183138778e-08 -3.5338439732264706
3.3289797668822676e-05 230655.95151990096 4.2470055373528775e-08 -3.5338362208113088
3.349365026978952e-05 229732.2463285732 4.3127556827529635e-08 -3.533828396227015
3.369875117762005e-05 228811.34300642106 4.379452810783984e-08 -3.5338204989304676
3.39051080364161e-05 227893.23665665687 4.447110295147779e-08 -3.533812528374243
3.4112728537088534e-05 226977.92237896143 4.515741694257804e-08 -3.533804484006584
3.4321620417644294e-05 226065.39526952416 4.585360753726156e-08 -3.5337963652713733
3.45317914634746e-05 225155.65042108033 4.655981408882916e-08 -3.5337881716081028
3.474324950764488e-05 224248.68292295412 4.727617787328381e-08 -3.5337799024518484
3.495600243118724e-05 223344.48786109517 4.800284211518878e-08 -3.5337715572332384
3.517005816339357e-05 222443.0603181227 4.873995201385957e-08 -3.5337631353784262
3.538542468211163e-05 221544.39537335883 4.948765476990133e-08 -3.533754636309059
3.56021100140421e-05 220648.48810287294 5.0246099612089725e-08 -3.5337460594422514
3.5820122235037575e-05 219755.33357952238 5.101543782460226e-08 -3.533737404190553
3.603946947040395e-05 218864.92687298814 5.179582277460674e-08 -3.5337286699619197
3.626015989520307e-05 217977.26304981712 5.258740994020668e-08 -3.533719856159685
3.6482201734557154e-05 217092.3371734616 5.33903569387503e-08 -3.533710962182528
3.670560326395579e-05 216210.14430431917 5.420482355551046e-08 -3.5337019874244437
3.693037280956419e-05 215330.67949977177 5.5030971772735167e-08 -3.5336929312747154
3.715651874853321e-05 214453.93781422605 5.586896579907549e-08 -3.533683793117878
3.738404950931207e-05 213579.9142991532 5.67189720993986e-08 -3.533674572333693
3.761297357196224e-05 212708.60400312766 5.7581159424985373e-08 -3.533665268297113
3.7843299468473236e-05 211840.00197186883 5.8455698844119876e-08 -3.5336558803782565
3.80750357830812e-05 210974.10324827884 5.934276377307892e-08 -3.5336464079423693
3.830819115258817e-05 210110.902872484 6.024253000751896e-08 -3.533636850349798
3.854277426668452e-05 209250.39588187414 6.115517575427432e-08 -3.5336272069559556
3.877879386827262e-05 208392.57731113926 6.208088166356467e-08 -3.533617477111292
3.9016258753792414e-05 207537.4421923158 6.301983086161926e-08 -3.5336076601612594
3.925517777354977e-05 206684.98555482097 6.397220898372671e-08 -3.5335977554462814
3.949555983204605e-05 205835.2024254931 6.49382042077093e-08 -3.5335877623017207
3.973741388830979e-05 204988.0878286351 6.59180072878304e-08 -3.5335776800578453
3.998074895623104e-05 204143.63678604894 6.69118115891431e-08 -3.533567508039796
4.02255741048971e-05 203301.84431707978 6.791981312227967e-08 -3.533557245567555
4.0471898458930266e-05 202462.70543865397 6.894221057869046e-08 -3.5335468919559094
4.0719731198828395e-05 201626.21516531773 6.997920536634071e-08 -3.533536446514421
4.096908156130682e-05 200792.36850927898 7.103100164586486e-08 -3.53352590854739
4.121995883964236e-05 199961.16048044575 7.209780636718727e-08 -3.5335152773538225
4.147237238402015e-05 199132.58608646566 7.317982930661801e-08 -3.5335045522273973
4.172633160188191e-05 198306.64033276652 7.427728310442374e-08 -3.53349373245643
4.198184595827629e-05 197483.31822259675 7.539038330288218e-08 -3.5334828173238386
4.223892497621213e-05 196662.61475706185 7.651934838482995e-08 -3.5334718061071113
4.2497578237013145e-05 195844.5249351677 7.766439981270302e-08 -3.533460698078267
4.275781538067473e-05 195029.04375385863 7.882576206807914e-08 -3.5334494925038262
4.301964610622383e-05 194216.16620805615 8.00036626917324e-08 -3.5334381886447708
4.328308017208007e-05 193405.88729070075 8.119833232419846e-08 -3.533426785756511
4.354812739641926e-05 192598.20199279 8.241000474686116e-08 -3.533415283088849
4.381479765753981e-05 191793.1053034183 8.363891692356996e-08 -3.5334036798859434
4.4083100894230644e-05 190990.59220981636 8.488530904278765e-08 -3.533391975386274
4.435304710614135e-05 190190.65769739295 8.614942456027879e-08 -3.533380168822603
4.4624646354155384e-05 189393.2967497702 8.743151024234892e-08 -3.5333682594219424
4.4897908760764794e-05 188598.50434882732 8.873181620963398e-08 -3.533356246405513
4.517284451044721e-05 187806.27547473833 9.00505959814506e-08 -3.533344128988711
4.544946385004604e-05 187016.60510601083 9.138810652071823e-08 -3.5333319063810693
4.572777708915164e-05 186229.48821952747 9.274460827944957e-08 -3.5333195777862203
4.6007794600486214e-05 185444.9197905835 9.41203652448293e-08 -3.5333071424018603
4.628952682029012e-05 184662.89479292787 9.551564498587725e-08 -3.533294599419707
4.657298424871053e-05 183883.40819880136 9.693071870070763e-08 -3.5332819480254685
4.685817745019336e-05 183106.45497897713 9.836586126439605e-08 -3.533269187398798
4.7145117053876706e-05 182332.0301027987 9.982135127745311e-08 -3.5332563167132616
4.7433813753986705e-05 181560.1285382219 1.0129747111491618e-07 -3.5332433351362957
4.77242783102367e-05 180790.74525185078 1.0279450697607182e-07 -3.5332302418291706
4.801652154822795e-05 180023.8752089798 1.0431274893480719e-07 -3.5332170359469495
4.8310554359852805e-05 179259.5133736323 1.0585249099060281e-07 -3.533203716638451
4.8606387703701244e-05 178497.6547085999 1.0741403112017916e-07 -3.5331902830462094
4.8904032605469e-05 177738.29417548017 1.0899767132979591e-07 -3.5331767343064344
4.92035001583682e-05 176981.42673471905 1.106037177082163e-07 -3.5331630695489715
4.950480152354149e-05 176227.04734564704 1.1223248048035e-07 -3.533149287897263
4.980794793047722e-05 175475.1509665213 1.1388427406156974e-07 -3.533135388468306
5.011295067742866e-05 174725.73255456125 1.1555941711272566e-07 -3.5331213703726143
5.04198211318348e-05 173978.78706599138 1.1725823259585284e-07 -3.5331072327141735
5.07285707307437e-05 173234.30945607816 1.1898104783058527e-07 -3.5330929745904056
5.103921098123934e-05 172492.29467917047 1.2072819455129042e-07 -3.533078595092123
5.135175346087022e-05 171752.7376887367 1.225000089649229e-07 -3.5330640933034916
5.166620981808053e-05 171015.63343740697 1.2429683180961097e-07 -3.5330494683019844
5.198259177264489e-05 170280.97687700894 1.261190084139901e-07 -3.533034719158343
5.230091111610485e-05 169548.76295860833 1.279668887572821e-07 -3.533019844936535
5.262117971220804e-05 168818.98663254944 1.2984082753013435e-07 -3.533004844693712
5.294340949735099e-05 168091.6428484898 1.317411841962336e-07 -3.532989717480165
5.326761248102364e-05 167366.72655544392 1.3366832305469274e-07 -3.532974462339285
5.359380074625662e-05 166644.23270181965 1.3562261330322553e-07 -3.5329590783075164
5.3921986450072256e-05 165924.15623545676 1.3760442910212463e-07 -3.5329435644143183
5.425218182393733e-05 165206.49210366662 1.396141496390413e-07 -3.532927919682117
5.4584399174218586e-05 164491.23525327104 1.416521591945812e-07 -3.5329121431262642
5.491865088264208e-05 163778.38063064124 1.4371884720873403e-07 -3.5328962337549927
5.525494940675432e-05 163067.92318173492 1.4581460834813345e-07 -3.5328801905693736
5.559330728038618e-05 162359.8578521376 1.4793984257416353e-07 -3.532864012563271
5.5933737114120773e-05 161654.17958709892 1.500949552119296e-07 -3.532847698723296
5.627625159576304e-05 160950.8833315726 1.5228035702008922e-07 -3.5328312480287645
5.6620863490812324e-05 160249.9640302545 1.544964642615619e-07 -3.5328146594516516
5.696758564293883e-05 159551.41662762116 1.5674369877513346e-07 -3.5327979319565452
5.7316430974461954e-05 158855.23606796944 1.5902248804795326e-07 -3.5327810645006026
5.7667412486831525e-05 158161.4172954531 1.6133326528894124e-07 -3.5327640560335007
5.802054326111309e-05 157469.9552541222 1.636764695031229e-07 -3.5327469054973952
5.837583645847511e-05 156780.84488796204 1.660525455668898e-07 -3.5327296118268716
5.8733305320679094e-05 156094.08114093114 1.684619443042027e-07 -3.5327121739488985
5.909296317057396e-05 155409.6589569983 1.7090512256375776e-07 -3.5326945907827825
5.9454823412591614e-05 154727.57328018363 1.733825432971065e-07 -3.532676861240122
5.98188995332474e-05 154047.819054594 1.758946756377657e-07 -3.5326589842247547
6.0185205101642336e-05 153370.39122446268 1.7844199498130843e-07 -3.5326409586327183
6.055375376996851e-05 152695.28473418814 1.8102498306645618e-07 -3.5326227833521964
6.09245592740186e-05 152022.4945283704 1.83644128057192e-07 -3.5326044572634743
6.129763543369747e-05 151352.0155518498 1.862999246258913e-07 -3.5325859792388887
6.167299615353683e-05 150683.8427497466 1.8899287403748936e-07 -3.5325673481427815
6.205065542321424e-05 150017.97106749678 1.9172348423470853e-07 -3.53254856283145
6.243062731807408e-05 149354.3954508903 1.944922699243378e-07 -3.5325296221530973
6.281292599965183e-05 148693.1108461115 1.972997526645891e-07 -3.532510524947785
6.319756571620255e-05 148034.1121997732 2.00146460953549e-07 -3.532491270047384
6.358456080323158e-05 147377.39445895667 2.0303293031872365e-07 -3.532471856275521
6.397392568402843e-05 146722.9525712505 2.0595970340769698e-07 -3.532452282447536
6.436567487020526e-05 146070.7814847856 2.0892733007992678e-07 -3.5324325473704254
6.475982296223664e-05 145420.87614827455 2.11936367499666e-07 -3.532412649842795
6.515638465000466e-05 144773.2315110498 2.1498738023005374e-07 -3.532392588654809
6.555537471334598e-05 144127.84252309846 2.180809403283639e-07 -3.5323723625881405
6.595680802260238e-05 143484.70413510443 2.2121762744243626e-07 -3.5323519704159168
6.636069953917564e-05 142843.81129848066 2.2439802890831183e-07 -3.5323314109026716
6.676706431608487e-05 142205.15896541087 2.2762273984906946e-07 -3.5323106828042934
6.717591749852703e-05 141568.7420888849 2.308923632748869e-07 -3.5322897848679715
6.75872743244423e-05 140934.55562273605 2.342075101843502e-07 -3.532268715832146
6.80011501250815e-05 140302.59452167852 2.3756879966700656e-07 -3.532247474426454
6.841756032557716e-05 139672.85374134596 2.409768590071865e-07 -3.532226059371679
6.883652044551915e-05 139045.32823832642 2.4443232378911816e-07 -3.5322044693796966
6.925804609953274e-05 138420.0129702009 2.4793583800333104e-07 -3.532182703153421
6.968215299786014e-05 137796.90289558072 2.5148805415437294e-07 -3.5321607593867546
7.010885694694681e-05 137175.99297414362 2.5508963336986687e-07 -3.5321386367645307
7.05381738500302e-05 136557.27816667032 2.587412455109024e-07 -3.532116333962462
7.097011970773201e-05 135940.7534350838 2.624435692837877e-07 -3.532093849647087
7.140471061865541e-05 135326.4137424834 2.661972923531896e-07 -3.532071182475715
7.184196277998454e-05 134714.25405318293 2.70003111456655e-07 -3.53204833109637
7.228189248808782e-05 134104.26933274782 2.738617325205425e-07 -3.532025294147738
7.272451613912617e-05 133496.45454803138 2.777738707773907e-07 -3.5320020702591117
7.31698502296636e-05 132890.8046672103 2.817402508847181e-07 -3.5319786580503356
7.36179113572817e-05 132287.3146598237 2.8576160704528264e-07 -3.5319550561317468
7.406871622119899e-05 131685.97949680753 2.898386831288288e-07 -3.5319312631041253
7.452228162289298e-05 131086.79415053144 2.9397223279531865e-07 -3.531907277558632
7.49786244667258e-05 130489.75359483676 2.9816301961967253e-07 -3.531883098076757
7.543776176057522e-05 129894.85280507033 3.0241181721805216e-07 -3.531858723230259
7.589971061646801e-05 129302.08675812228 3.0671940937567823e-07 -3.531834151581112
7.636448825121728e-05 128711.45043246335 3.110865901762131e-07 -3.5318093816814473
7.683211198706524e-05 128122.93880817777 3.155141641327413e-07 -3.5317844120734936
7.73025992523275e-05 127536.54686700332 3.2000294632032954e-07 -3.5317592412895205
7.777596758204379e-05 126952.26959236404 3.2455376251022996e-07 -3.531733867851784
7.825223461863098e-05 126370.10196940787 3.291674493057084e-07 -3.531708290272463
7.873141811254013e-05 125790.03898504289 3.3384485427952956e-07 -3.531682507053607
7.921353592291901e-05 125212.0756279721 3.385868361131353e-07 -3.53165651668707
7.969860601827726e-05 124636.20688872949 3.433942647375056e-07 -3.5316303176544572
8.018664647715553e-05 124062.42775971699 3.482680214757365e-07 -3.5316039084270634
8.067767548880031e-05 123490.73323523781 3.5320899918736966e-07 -3.531577287465816
