!  Einasto_rs0.035_rhos24.682_alpha0.16_rtrunc30.txt
! R    D    M    P
2000
1.711262597918747e-05 1175472.8545187812 2.2233991016525877e-08 -11.887903544861253
1.7217416442317775e-05 1171240.0310860062 2.2689240581245257e-08 -11.88789555641125
1.7322848597797132e-05 1167018.3356114677 2.315123427827237e-08 -11.887887454464975
1.742892637507735e-05 1162807.7536914742 2.3620070362490895e-08 -11.887879238313177
1.753565372767242e-05 1158608.2708964448 2.4095848493728627e-08 -11.887870907239414
1.764303463330609e-05 1154419.8727710051 2.457866975642717e-08 -11.887862460520003
1.775107309406e-05 1150242.5448341283 2.5068636679578865e-08 -11.887853897423987
1.7859773136522725e-05 1146076.2725792443 2.5565853256936124e-08 -11.887845217213073
1.7969138811940112e-05 1141921.041474355 2.6070424967498318e-08 -11.887836419141601
1.8079174196365978e-05 1137776.8369621837 2.6582458796275848e-08 -11.887827502456485
1.8189883390814263e-05 1133643.644460255 2.7102063255339942e-08 -11.887818466397174
1.8301270521411783e-05 1129521.4493610489 2.7629348405157985e-08 -11.887809310195607
1.8413339739551895e-05 1125410.2370321096 2.8164425876219674e-08 -11.887800033076154
1.8526095222049438e-05 1121309.9928161714 2.8707408890959442e-08 -11.887790634255582
1.8639541171296295e-05 1117220.7020312669 2.9258412285976046e-08 -11.887781112942996
1.8753681815417894e-05 1113142.3499708828 2.981755253455462e-08 -11.887771468339793
1.8868521408431035e-05 1109074.92190404 3.0384947769497156e-08 -11.887761699639624
1.8984064230402308e-05 1105018.403075444 3.096071780626185e-08 -11.887751806028325
1.9100314587607493e-05 1100972.778705606 3.154498416641718e-08 -11.887741786683883
1.92172768126923e-05 1096938.033990951 3.213787010141684e-08 -11.887731640776378
1.933495526483373e-05 1092914.1541039615 3.27395006166959e-08 -11.887721367467936
1.94533543299024e-05 1088901.1241932805 3.33500024960944e-08 -11.88771096591268
1.9572478420626268e-05 1084898.929383847 3.396950432661452e-08 -11.887700435256669
1.969233197675497e-05 1080907.554777025 3.459813652351208e-08 -11.887689774637858
1.9812919465225152e-05 1076926.9854507102 3.523603135572848e-08 -11.887678983186044
1.9934245380327222e-05 1072957.2064594699 3.5883322971669605e-08 -11.887668060022802
2.0056314243872703e-05 1068998.2028346611 3.6540147425332425e-08 -11.887657004261449
2.017913060536266e-05 1065049.9595845523 3.720664270278578e-08 -11.887645815006982
2.0302699042157492e-05 1061112.4616944576 3.7882948749011905e-08 -11.887634491356021
2.0427024159647416e-05 1057185.694126848 3.856920749510966e-08 -11.887623032396762
2.055211059142397e-05 1053269.6418214873 3.92655628858659e-08 -11.88761143720892
2.0677962999453023e-05 1049364.2896955577 3.997216090770264e-08 -11.88759970486367
2.0804586074248166e-05 1045469.622643776 4.0689149616998505e-08 -11.887587834423606
2.093198453504584e-05 1041585.6255385259 4.1416679168797e-08 -11.887575824942667
2.106016312998108e-05 1037712.2832299842 4.21549018459004e-08 -11.887563675466087
2.1189126636264365e-05 1033849.5805462438 4.290397208835686e-08 -11.887551385030351
2.1318879860359912e-05 1029997.5022934418 4.366404652334803e-08 -11.887538952663123
2.1449427638164687e-05 1026156.0332558836 4.443528399547807e-08 -11.887526377383187
2.1580774835188503e-05 1022325.1581961701 4.5217845597471433e-08 -11.88751365820041
2.171292634673563e-05 1018504.8618553301 4.601189470128726e-08 -11.887500794115661
2.184588709808709e-05 1014695.1289529338 4.6817596989650975e-08 -11.887487784120767
2.197966204468413e-05 1010895.9441872329 4.763512048801118e-08 -11.88747462719844
2.2114256172313124e-05 1007107.2922352805 4.846463559692932e-08 -11.88746132232224
2.2249674497291302e-05 1003329.1577530605 4.930631512490365e-08 -11.887447868456492
2.2385922066653557e-05 999561.525375614 5.0160334321634915e-08 -11.887434264556239
2.2523003958340814e-05 995804.3797171685 5.10268709117424e-08 -11.88742050956718
2.2660925281389156e-05 992057.7053712595 5.19061051289312e-08 -11.887406602425605
2.2799691176120105e-05 988321.4869108723 5.2798219750618933e-08 -11.887392542058336
2.2939306814332504e-05 984595.7088885495 5.370340013303094e-08 -11.887378327382667
2.307977739949492e-05 980880.3558365422 5.4621834246762784e-08 -11.887363957306297
2.3221108166939893e-05 977175.412266916 5.5553712712824875e-08 -11.887349430727276
2.3363304384058926e-05 973480.8626716912 5.649922883916829e-08 -11.887334746533927
2.350637135049864e-05 969796.6915229765 5.7458578657700506e-08 -11.887319903604796
2.3650314398358593e-05 966122.8832730842 5.8431960961801144e-08 -11.887304900808585
2.379513889238986e-05 962459.4223546633 5.941957734433759e-08 -11.887289737004082
2.3940850230194827e-05 958806.2931808404 6.04216322361905e-08 -11.887274411040101
2.4087453842428653e-05 955163.4801453293 6.143833294529855e-08 -11.887258921755416
2.4234955193001537e-05 951530.9676225752 6.246988969622327e-08 -11.887243267978697
2.4383359779282186e-05 947908.7399678759 6.351651567024347e-08 -11.887227448528435
2.4532673132303015e-05 944296.7815175131 6.457842704598976e-08 -11.887211462212885
2.468290081696613e-05 940695.0765888821 6.565584304061937e-08 -11.887195307829995
2.48340484322506e-05 937103.6094806265 6.674898595154185e-08 -11.887178984167338
2.4986121611421404e-05 933522.3644727635 6.785808119870555e-08 -11.887162490002048
2.5139126022239256e-05 929951.3258268017 6.898335736744632e-08 -11.88714582410074
2.5293067367171672e-05 926390.4777858971 7.012504625190818e-08 -11.887128985219457
2.544795138360582e-05 922839.8045749645 7.128338289904743e-08 -11.887111972103584
2.560378384406219e-05 919299.290400808 7.245860565322057e-08 -11.887094783487797
2.5760570556409587e-05 915768.9194522601 7.365095620136709e-08 -11.887077418095972
2.5918317364081895e-05 912248.6759003096 7.486067961879829e-08 -11.887059874641125
2.607703014629571e-05 908738.5438982205 7.608802441559303e-08 -11.88704215182534
2.6236714818269295e-05 905238.5075816889 7.733324258361168e-08 -11.887024248339703
2.6397377331443365e-05 901748.5510689383 7.859658964413984e-08 -11.887006162864216
2.6559023673702732e-05 898268.6584608833 7.987832469616287e-08 -11.886987894067728
2.672165986959931e-05 894798.8138412448 8.117871046528267e-08 -11.886969440607873
2.6885291980577036e-05 891339.0012766735 8.249801335328962e-08 -11.88695080113098
2.7049926105197333e-05 887889.2048169053 8.383650348838707e-08 -11.886931974272018
2.7215568379366802e-05 884449.4084948616 8.519445477609025e-08 -11.886912958654495
2.7382224976565724e-05 881019.5963268112 8.657214495079658e-08 -11.886893752890405
2.7549902108077993e-05 877599.7523124818 8.796985562804128e-08 -11.886874355580145
2.771860602322294e-05 874189.8604351939 8.938787235745054e-08 -11.886854765312435
2.7888343009588067e-05 870789.9046619978 9.082648467639331e-08 -11.886834980664247
2.8059119393263244e-05 867399.868943808 9.228598616434472e-08 -11.886815000200725
2.8230941539076785e-05 864019.7372155265 9.376667449797442e-08 -11.886794822475101
2.8403815850832522e-05 860649.4933961759 9.526885150696089e-08 -11.886774446028634
2.857774877154829e-05 857289.1213890382 9.679282323054489e-08 -11.886753869390503
2.8752746783696407e-05 853938.605081781 9.833889997483652e-08 -11.886733091077765
2.89288164094451e-05 850597.9283465884 9.990739637087585e-08 -11.886712109595237
2.9105964210901416e-05 847267.0750403055 1.0149863143346227e-07 -11.886690923435442
2.9284196790356132e-05 843946.0290045486 1.0311292862076583e-07 -11.88666953107852
2.9463520790529664e-05 840634.7740658611 1.0475061589472263e-07 -11.886647930992133
2.9643942894819443e-05 837333.2940358275 1.0641202578222746e-07 -11.886626121631416
2.9825469827549434e-05 834041.5727112181 1.0809749543714075e-07 -11.886604101438857
3.0008108354220264e-05 830759.5938741161 1.0980736670310532e-07 -11.886581868844239
3.019186528176181e-05 827487.3412920501 1.1154198617720097e-07 -11.886559422264545
3.0376747458786684e-05 824224.7987181261 1.1330170527443262e-07 -11.886536760103883
3.056276177584533e-05 820971.9498911679 1.1508688029306917e-07 -11.886513880753387
3.0749915165683164e-05 817728.7785358382 1.1689787248084811e-07 -11.886490782591146
3.093821460349882e-05 814495.2683627818 1.1873504810204786e-07 -11.886467463982115
3.1127667107203885e-05 811271.4030687494 1.2059877850544242e-07 -11.886443923278021
3.131827973768485e-05 808057.1663367423 1.224894401931563e-07 -11.886420158817284
3.151005959906608e-05 804852.5418361316 1.2440741489042017e-07 -11.886396168924927
3.170301383897441e-05 801657.5132227994 1.2635308961624328e-07 -11.886371951912489
3.1897149648805876e-05 798472.064139278 1.2832685675502054e-07 -11.886347506077934
3.2092474263993593e-05 795296.1782148652 1.3032911412907545e-07 -11.886322829705566
3.2288994964277194e-05 792129.8390657771 1.323602650721549e-07 -11.886297921065937
3.2486719073974546e-05 788973.0302952685 1.344207185038952e-07 -11.886272778415755
3.268565396225454e-05 785825.7354937702 1.365108890052593e-07 -11.886247399997796
3.288580704341153e-05 782687.9382390267 1.3863119689496312e-07 -11.886221784040814
3.308718577714205e-05 779559.6220962211 1.4078206830691014e-07 -11.886195928759443
3.328979766882268e-05 776440.7706181118 1.4296393526863516e-07 -11.886169832354115
3.3493650269789525e-05 773331.3673451744 1.4517723578077439e-07 -11.886143493010955
3.3698751177620054e-05 770231.3958057237 1.4742241389758324e-07 -11.886116908901695
3.3905108036416105e-05 767140.839516051 1.4969991980850162e-07 -11.886090078183578
3.411272853708854e-05 764059.6819805591 1.5201020992078555e-07 -11.886062998999263
3.43216204176443e-05 760987.9066918984 1.5435374694322618e-07 -11.886035669476733
3.4531791463474605e-05 757925.4971310912 1.567309999709565e-07 -11.886008087729191
3.474324950764489e-05 754872.4367676784 1.5914244457136555e-07 -11.88598025185497
3.4956002431187246e-05 751828.7090598404 1.615885628711426e-07 -11.885952159937439
3.517005816339358e-05 748794.2974545471 1.640698436444454e-07 -11.885923810044893
3.5385424682111635e-05 745769.1853876698 1.6658678240223097e-07 -11.88589520023047
3.560211001404211e-05 742753.3562841299 1.69139881482743e-07 -11.885866328532039
3.582012223503758e-05 739746.7935580363 1.717296501431786e-07 -11.885837192972108
3.603946947040396e-05 736749.4806128062 1.7435660465255738e-07 -11.885807791557726
3.626015989520308e-05 733761.400841306 1.770212683857921e-07 -11.88577812228037
3.648220173455716e-05 730782.5376259855 1.7972417191898327e-07 -11.88574818311586
3.67056032639558e-05 727812.8743390113 1.824658531259623e-07 -11.885717972024246
3.69303728095642e-05 724852.3943423987 1.8524685727608234e-07 -11.88568748694971
3.715651874853322e-05 721901.0809881479 1.880677371332792e-07 -11.88565672582046
3.7384049509312076e-05 718958.9176183769 1.9092905305642881e-07 -11.88562568654863
3.7612973571962243e-05 716025.8875654532 1.9383137310099964e-07 -11.88559436703017
3.784329946847324e-05 713101.9741521335 1.9677527312202346e-07 -11.88556276514475
3.807503578308121e-05 710187.1606916906 1.9976133687841362e-07 -11.885530878755644
3.830819115258818e-05 707281.4304880537 2.0279015613862037e-07 -11.885498705709631
3.8542774266684524e-05 704384.76683594 2.0586233078767092e-07 -11.885466243836884
3.877879386827263e-05 701497.1530209787 2.089784689355874e-07 -11.88543349095087
3.901625875379242e-05 698618.5723198664 2.1213918702720734e-07 -11.88540044484823
3.9255177773549776e-05 695749.0080004827 2.1534510995343685e-07 -11.88536710330868
3.949555983204606e-05 692888.4433220262 2.1859687116393281e-07 -11.885333464094897
3.97374138883098e-05 690036.8615351606 2.2189511278124313e-07 -11.885299524952408
3.9980748956231045e-05 687194.2458821312 2.2524048571643157e-07 -11.885265283609488
4.022557410489711e-05 684360.5795969127 2.2863364978618796e-07 -11.885230737777034
4.047189845893027e-05 681535.8459053377 2.320752738314496e-07 -11.885195885148468
4.07197311988284e-05 678720.0280252268 2.3556603583756524e-07 -11.885160723399617
4.096908156130683e-05 675913.1091665291 2.3910662305599884e-07 -11.885125250188592
4.121995883964237e-05 673115.0725314522 2.42697732127603e-07 -11.88508946315569
4.147237238402016e-05 670325.901314594 2.4634006920749227e-07 -11.88505335992327
4.172633160188192e-05 667545.5787030807 2.50034350091515e-07 -11.885016938095642
4.19818459582763e-05 664774.0878767015 2.5378130034435377e-07 -11.884980195258942
4.223892497621214e-05 662011.4120080327 2.575816554292857e-07 -11.88494312898103
4.249757823701315e-05 659257.5342625823 2.6143616083960207e-07 -11.884905736811353
4.275781538067474e-05 656512.437798919 2.653455722317171e-07 -11.884868016280855
4.301964610622384e-05 653776.105768802 2.6931065556000044e-07 -11.88482996490183
4.3283080172080074e-05 651048.5213173218 2.733321872133294e-07 -11.884791580167816
4.3548127396419264e-05 648329.667583029 2.774109541533959e-07 -11.884752859553478
4.3814797657539816e-05 645619.5276980675 2.8154775405479984e-07 -11.884713800514477
4.408310089423065e-05 642918.0847883073 2.857433954469285e-07 -11.884674400487368
4.4353047106141355e-05 640225.3219734858 2.899986978576554e-07 -11.884634656889448
4.462464635415539e-05 637541.2223673259 2.943144919588932e-07 -11.884594567118663
4.48979087607648e-05 634865.7690776836 2.986916197139992e-07 -11.884554128553464
4.517284451044722e-05 632198.9452066745 3.031309345270684e-07 -11.884513338552697
4.5449463850046045e-05 629540.733850805 3.0763330139415187e-07 -11.884472194455466
4.5727777089151644e-05 626891.1181011115 3.1219959705638764e-07 -11.884430693581017
4.600779460048622e-05 624250.0810432867 3.1683071015511253e-07 -11.88438883322861
4.628952682029013e-05 621617.6057578182 3.2152754138894103e-07 -11.884346610677381
4.6572984248710536e-05 618993.6753201168 3.2629100367285066e-07 -11.88430402318624
4.6858177450193365e-05 616378.2728006525 3.3112202229931327e-07 -11.88426106799371
4.714511705387671e-05 613771.3812650837 3.360215351014682e-07 -11.884217742317826
4.743381375398671e-05 611172.9837743967 3.409904926183768e-07 -11.884174043355989
4.7724278310236706e-05 608583.0633850278 3.4602985826239895e-07 -11.88412996828484
4.8016521548227954e-05 606001.6031490047 3.5114060848868797e-07 -11.884085514260128
4.831055435985281e-05 603428.5861140764 3.563237329668436e-07 -11.884040678416588
4.860638770370125e-05 600863.9953238458 3.615802347547662e-07 -11.883995457867783
4.890403260546901e-05 598307.8138178958 3.6691113047470857e-07 -11.883949849706006
4.920350015836821e-05 595760.0246319332 3.723174504915652e-07 -11.883903851002115
4.95048015235415e-05 593220.6107979096 3.7780023909344735e-07 -11.883857458805414
4.980794793047723e-05 590689.5553441638 3.8336055467452453e-07 -11.883810670143518
5.011295067742867e-05 588166.8412955414 3.8899946992021615e-07 -11.883763482022205
5.041982113183481e-05 585652.4516735381 3.947180719947152e-07 -11.883715891425293
5.0728570730743705e-05 583146.3694964255 4.0051746273089075e-07 -11.883667895314492
5.1039210981239346e-05 580648.5777793862 4.063987588226162e-07 -11.88361949062927
5.135175346087023e-05 578159.0595346387 4.123630920195179e-07 -11.883570674286723
5.1666209818080536e-05 575677.7977715796 4.184116093241904e-07 -11.883521443181408
5.1982591772644896e-05 573204.7754969044 4.2454547319192736e-07 -11.883471794185233
5.2300911116104855e-05 570739.9757147441 4.307658617329614e-07 -11.883421724147297
5.262117971220805e-05 568283.3814268002 4.370739689172628e-07 -11.883371229893754
5.2943409497351e-05 565834.9756324636 4.434710047819457e-07 -11.88332030822767
5.3267612481023645e-05 563394.7413289598 4.499581956412764e-07 -11.883268955928877
5.359380074625663e-05 560962.6615114725 4.5653678429933384e-07 -11.883217169753827
5.392198645007226e-05 558538.7191732731 4.632080302653743e-07 -11.883164946435459
5.425218182393734e-05 556122.8973058541 4.699732099718948e-07 -11.883112282683031
5.458439917421859e-05 553715.1788990601 4.768336169954437e-07 -11.883059175181996
5.491865088264209e-05 551315.5469412191 4.837905622802377e-07 -11.883005620593838
5.525494940675433e-05 548923.984419267 4.908453743645743e-07 -11.882951615555932
5.559330728038619e-05 546540.4743188866 4.979993996100943e-07 -11.882897156681393
5.593373711412078e-05 544164.9996246307 5.052540024339522e-07 -11.882842240558922
5.6276251595763044e-05 541797.543320055 5.126105655438846e-07 -11.882786863752667
5.662086349081233e-05 539438.0883878479 5.200704901762346e-07 -11.882731022802057
5.696758564293884e-05 537086.6178099595 5.276351963369884e-07 -11.882674714221656
5.731643097446196e-05 534743.1145677347 5.35306123045818e-07 -11.882617934501019
5.766741248683153e-05 532407.561642037 5.430847285831856e-07 -11.882560680104518
5.8020543261113094e-05 530079.9420133806 5.509724907405727e-07 -11.882502947471206
5.837583645847512e-05 527760.2386620619 5.589709070738242e-07 -11.882444733014655
5.87333053206791e-05 525448.4345682871 5.670814951596648e-07 -11.882386033122792
5.909296317057397e-05 523144.5127122967 5.753057928554591e-07 -11.882326844157761
5.945482341259162e-05 520848.4560745044 5.836453585621805e-07 -11.882267162455747
5.9818899533247405e-05 518560.24763561576 5.921017714907141e-07 -11.882206984326821
6.018520510164234e-05 516279.8703767618 6.006766319314606e-07 -11.882146306054793
6.0553753769968515e-05 514007.3072796295 6.093715615273115e-07 -11.882085123897031
6.0924559274018605e-05 511742.5413265846 6.181882035500603e-07 -11.882023434084319
6.129763543369749e-05 509485.55550080165 6.271282231802406e-07 -11.88196123282069
6.167299615353684e-05 507236.3327863975 6.361933077904523e-07 -11.88189851628325
6.205065542321425e-05 504994.85616855155 6.453851672322565e-07 -11.881835280622038
6.24306273180741e-05 502761.1086336354 6.54705534126612e-07 -11.881771521959845
6.281292599965184e-05 500535.0731693477 6.641561641579366e-07 -11.881707236392048
6.319756571620256e-05 498316.73276482936 6.737388363718566e-07 -11.881642419986456
6.358456080323159e-05 496106.07041079865 6.834553534766337e-07 -11.88157706878313
6.397392568402845e-05 493903.06909968134 6.933075421483436e-07 -11.881511178794236
6.436567487020528e-05 491707.71182572894 7.032972533398805e-07 -11.881444746003842
6.475982296223665e-05 489519.98158515047 7.134263625937532e-07 -11.881377766367788
6.515638465000468e-05 487339.86137624236 7.236967703588161e-07 -11.881310235813485
6.5555374713346e-05 485167.3341995042 7.341104023108974e-07 -11.881242150239768
6.595680802260239e-05 483002.38305778144 7.446692096774098e-07 -11.8811735055167
6.636069953917566e-05 480844.99095637345 7.553751695660118e-07 -11.88110429748542
6.676706431608488e-05 478695.1409031743 7.662302852973156e-07 -11.881034521957963
6.717591749852704e-05 476552.8159087916 7.772365867417147e-07 -11.880964174717082
6.758727432444231e-05 474417.9989866725 7.88396130660415e-07 -11.88089325151608
6.800115012508152e-05 472290.67315322894 7.99711001050651e-07 -11.880821748078617
6.841756032557718e-05 470170.8214279684 8.111833094951755e-07 -11.880749660098564
6.883652044551916e-05 468058.42683361087 8.228151955160973e-07 -11.880676983239796
6.925804609953275e-05 465953.4723962191 8.346088269330618e-07 -11.880603713136027
6.968215299786015e-05 463855.9411453237 8.465664002258503e-07 -11.880529845390631
7.010885694694682e-05 461765.8161140454 8.586901409014903e-07 -11.880455375576458
7.053817385003022e-05 459683.0803392178 8.709823038658588e-07 -11.880380299235654
7.097011970773203e-05 457607.7168615195 8.834451737998644e-07 -11.88030461187948
7.140471061865543e-05 455539.7087255889 8.960810655403034e-07 -11.880228308988132
7.184196277998455e-05 453479.03898015304 9.088923244653644e-07 -11.880151386010546
7.228189248808784e-05 451425.6906781516 9.218813268848818e-07 -11.880073838364233
7.272451613912618e-05 449379.64687686 9.350504804354233e-07 -11.879995661435077
7.316985022966361e-05 447340.8906380082 9.484022244801978e-07 -11.879916850577153
7.361791135728171e-05 445309.4050279126 9.619390305138769e-07 -11.879837401112544
7.4068716221199e-05 443285.1731175916 9.756634025724236e-07 -11.879757308331154
7.452228162289299e-05 441268.1779828897 9.89577877647916e-07 -11.879676567490502
7.497862446672582e-05 439258.4027046053 1.0036850261084525e-06 -11.879595173815567
7.543776176057524e-05 437255.8303686051 1.0179874521232505e-06 -11.879513122498556
7.589971061646803e-05 435260.4440659504 1.03248779409291e-06 -11.879430408698747
7.636448825121729e-05 433272.2268930234 1.0471887250849436e-06 -11.879347027542279
7.683211198706525e-05 431291.1619516379 1.062092953274689e-06 -11.87926297412196
7.730259925232751e-05 429317.23234917346 1.0772032223915347e-06 -11.87917824349708
7.77759675820438e-05 427350.42119868624 1.0925223121706807e-06 -11.879092830693207
7.8252234618631e-05 425390.7116190355 1.108053038810365e-06 -11.879006730701997
7.873141811254014e-05 423438.0867350055 1.123798255434673e-06 -11.878919938481003
7.921353592291903e-05 421492.52967742237 1.139760852562041e-06 -11.878832448953464
7.969860601827728e-05 419554.0235832762 1.1559437585794287e-06 -11.878744257008112
8.018664647715555e-05 417622.5515958447 1.172349940222267e-06 -11.878655357498978
8.067767548880033e-05 415698.0968648057 1.1889824030603064e-06 -11.87856574524519
8.11717113538413e-05 413780.6425463644 1.2058441919893267e-06 -11.87847541503076
8.166877248497298e-05 411870.1718033704 1.2229383917288344e-06 -11.878384361604402
8.216887740764207e-05 409966.6678054337 1.2402681273258639e-06 -11.878292579679313
