!  Einasto_rs0.035_rhos24.682_alpha0.16_rtrunc25.txt
! R    D    M    P
2000
2.4834048432250597e-05 994124.3004740041 7.081051475535642e-08 -12.544971574105388
2.49861216114214e-05 990325.1445938544 7.198709600591499e-08 -12.54495407630646
2.5139126022239252e-05 986536.8161102517 7.318084275149575e-08 -12.54493639632176
2.529306736717167e-05 982759.2983075826 7.439200089040595e-08 -12.544918532831632
2.5447951383605816e-05 978992.5744508827 7.562081977169158e-08 -12.544900484505124
2.5603783844062186e-05 975236.6277859752 7.686755224243837e-08 -12.544882249999917
2.5760570556409583e-05 971491.4415396177 7.813245469570382e-08 -12.544863827962242
2.591831736408189e-05 967756.9989196383 7.941578711909225e-08 -12.5448452170268
2.6077030146295705e-05 964033.2831150624 8.071781314397354e-08 -12.544826415816704
2.623671481826929e-05 960320.2772962778 8.203880009535787e-08 -12.544807422943391
2.639737733144336e-05 956617.964615137 8.337901904243835e-08 -12.544788237006548
2.655902367370273e-05 952926.3282051303 8.473874484980304e-08 -12.544768856594024
2.6721659869599307e-05 949245.351181508 8.611825622932814e-08 -12.544749280281772
2.6885291980577033e-05 945575.0166414119 8.751783579276631e-08 -12.544729506633761
2.704992610519733e-05 941915.307664039 8.893777010502725e-08 -12.54470953420189
2.72155683793668e-05 938266.2073107495 9.037834973817357e-08 -12.544689361525917
2.738222497656572e-05 934627.698625237 9.183986932612919e-08 -12.544668987133374
2.754990210807799e-05 930999.764633648 9.332262762011444e-08 -12.544648409539501
2.7718606023222935e-05 927382.3883447234 9.48269275448215e-08 -12.544627627247142
2.7888343009588064e-05 923775.5527499439 9.635307625533058e-08 -12.54460663874668
2.805911939326324e-05 920179.2408236725 9.790138519478139e-08 -12.544585442515952
2.8230941539076782e-05 916593.4355232848 9.947217015281336e-08 -12.54456403702016
2.840381585083252e-05 913018.1197893121 1.0106575132477625e-07 -12.544542420711794
2.8577748771548285e-05 909453.2765455861 1.0268245337172472e-07 -12.54452059203055
2.8752746783696403e-05 905898.8886993747 1.0432260548121224e-07 -12.544498549403237
2.8928816409445095e-05 902354.93914152 1.0598654142888489e-07 -12.5444762912437
2.9105964210901413e-05 898821.410746591 1.0767459964089003e-07 -12.544453815952737
2.928419679035613e-05 895298.2863730027 1.0938712325711506e-07 -12.544431121918006
2.946352079052966e-05 891785.548863179 1.1112446019525769e-07 -12.54440820751393
2.964394289481944e-05 888283.1810436749 1.1288696321574201e-07 -12.54438507110164
2.982546982754943e-05 884791.1657253302 1.1467498998749833e-07 -12.544361711028856
3.000810835422026e-05 881309.4857034028 1.1648890315460236e-07 -12.544338125629814
3.0191865281761806e-05 877838.123757712 1.1832907040380296e-07 -12.544314313225177
3.037674745878668e-05 874377.0626527758 1.2019586453293424e-07 -12.544290272121945
3.056276177584532e-05 870926.2851379609 1.2208966352023009e-07 -12.544266000613355
3.074991516568316e-05 867485.7739476119 1.2401085059455738e-07 -12.544241496978808
3.093821460349881e-05 864055.5118012023 1.2595981430656927e-07 -12.544216759483767
3.112766710720388e-05 860635.4814034657 1.2793694860079487e-07 -12.544191786379669
3.131827973768484e-05 857225.6654445502 1.2994265288868388e-07 -12.544166575903828
3.1510059599066074e-05 853826.0466001439 1.3197733212260665e-07 -12.544141126279353
3.1703013838974405e-05 850436.6075316255 1.340413968708268e-07 -12.544115435715037
3.189714964880587e-05 847057.3308862112 1.3613526339346567e-07 -12.544089502405281
3.209247426399359e-05 843688.1992970778 1.3825935371945904e-07 -12.544063324529997
3.228899496427719e-05 840329.1953835242 1.404140957245241e-07 -12.544036900254499
3.248671907397454e-05 836980.3017510993 1.425999232101565e-07 -12.544010227729421
3.268565396225453e-05 833641.5009917476 1.448172759836578e-07 -12.543983305090617
3.2885807043411525e-05 830312.775683956 1.470665999392123e-07 -12.543956130459062
3.3087185777142046e-05 826994.1083928846 1.4934834714003295e-07 -12.543928701940757
3.3289797668822676e-05 823685.481670514 1.5166297590157873e-07 -12.543901017626633
3.349365026978952e-05 820386.8780557933 1.5401095087585999e-07 -12.543873075592446
3.369875117762005e-05 817098.2800747722 1.5639274313685573e-07 -12.543844873898678
3.39051080364161e-05 813819.670240744 1.5880883026704193e-07 -12.54381641059045
3.4112728537088534e-05 810551.0310543912 1.6125969644505097e-07 -12.543787683697403
3.4321620417644294e-05 807292.3450039279 1.6374583253448503e-07 -12.54375869123361
3.45317914634746e-05 804043.5945652337 1.6626773617388296e-07 -12.54372943119747
3.474324950764488e-05 800804.7622020066 1.688259118678621e-07 -12.543699901571602
3.495600243118724e-05 797575.8303658942 1.7142087107945907e-07 -12.54367010032275
3.517005816339357e-05 794356.7814966511 1.7405313232366273e-07 -12.543640025401675
3.538542468211163e-05 791147.5980222573 1.767232212621807e-07 -12.543609674743045
3.56021100140421e-05 787948.2623590777 1.7943167079943256e-07 -12.543579046265345
3.5820122235037575e-05 784758.756912006 1.8217902117979442e-07 -12.543548137870754
3.603946947040395e-05 781579.0640745938 1.8496582008611874e-07 -12.54351694744505
3.626015989520307e-05 778409.1662292004 1.8779262273952927e-07 -12.543485472857505
3.6482201734557154e-05 775249.0457471338 1.906599920005138e-07 -12.543453711960765
3.670560326395579e-05 772098.6849887938 1.935684984713419e-07 -12.543421662590756
3.693037280956419e-05 768958.0663038108 1.9651872059980606e-07 -12.543389322566568
3.715651874853321e-05 765827.1720311911 1.995112447843103e-07 -12.543356689690345
3.738404950931207e-05 762705.9844994572 2.0254666548033428e-07 -12.543323761747176
3.761297357196224e-05 759594.4860267877 2.0562558530827065e-07 -12.543290536504987
3.7843299468473236e-05 756492.6589211659 2.0874861516266182e-07 -12.54325701171443
3.80750357830812e-05 753400.4854805141 2.1191637432286546e-07 -12.543223185108767
3.830819115258817e-05 750317.9479928422 2.1512949056513884e-07 -12.543189054403754
3.854277426668452e-05 747245.0287363876 2.1838860027619208e-07 -12.543154617297537
3.877879386827262e-05 744181.7099797472 2.2169434856820298e-07 -12.543119871470536
3.9016258753792414e-05 741127.9739820412 2.2504738939531994e-07 -12.543084814585322
3.925517777354977e-05 738083.8029930366 2.2844838567168458e-07 -12.543049444286513
3.949555983204605e-05 735049.1792532909 2.318980093909705e-07 -12.54301375820065
3.973741388830979e-05 732024.0849943078 2.353969417474685e-07 -12.54297775393608
3.998074895623104e-05 729008.5024386601 2.389458732587473e-07 -12.542941429082848
4.02255741048971e-05 726002.4138001468 2.425455038898892e-07 -12.542904781212565
4.0471898458930266e-05 723005.8012839291 2.4619654317932966e-07 -12.542867807878302
4.0719731198828395e-05 720018.6470866692 2.498997103663329e-07 -12.542830506614463
4.096908156130682e-05 717040.9333966785 2.53655734520101e-07 -12.542792874936666
4.121995883964236e-05 714072.6423940558 2.5746535467054836e-07 -12.54275491034162
4.147237238402015e-05 711113.7562508276 2.613293199407731e-07 -12.542716610307014
4.172633160188191e-05 708164.2571310935 2.652483896812249e-07 -12.54267797229138
4.198184595827629e-05 705224.1271911701 2.692233336055991e-07 -12.54263899373398
4.223892497621213e-05 702293.3485797219 2.7325493192849394e-07 -12.542599672054681
4.2497578237013145e-05 699371.903437915 2.7734397550482564e-07 -12.542560004653824
4.275781538067473e-05 696459.7738995543 2.814912659710372e-07 -12.542519988912112
4.301964610622383e-05 693556.9420912205 2.856976158881349e-07 -12.542479622190466
4.328308017208007e-05 690663.3901324202 2.8996384888654954e-07 -12.542438901829916
4.354812739641926e-05 687779.100135722 2.9429079981285894e-07 -12.542397825151465
4.381479765753981e-05 684904.0542068973 2.9867931487840585e-07 -12.542356389455957
4.4083100894230644e-05 682038.2344450632 3.0313025180981024e-07 -12.542314592023962
4.435304710614135e-05 679181.6229428296 3.07644480001412e-07 -12.542272430115629
4.4624646354155384e-05 676334.2017864272 3.122228806696805e-07 -12.542229900970575
4.4897908760764794e-05 673495.9530558619 3.16866347009589e-07 -12.542187001807736
4.517284451044721e-05 670666.8588250504 3.2157578435299257e-07 -12.542143729825247
4.544946385004604e-05 667846.9011619588 3.26352110329047e-07 -12.542100082200307
4.572777708915164e-05 665036.06212875 3.311962550266579e-07 -12.542056056089038
4.6007794600486214e-05 662234.3237819186 3.361091611590305e-07 -12.542011648626369
4.628952682029012e-05 659441.6681724369 3.4109178423030657e-07 -12.54196685692588
4.657298424871053e-05 656658.0773458921 3.461450927043295e-07 -12.541921678079687
4.685817745019336e-05 653883.5333426293 3.5127006817558054e-07 -12.541876109158286
4.7145117053876706e-05 651118.0181978896 3.564677055422803e-07 -12.541830147210435
4.7433813753986705e-05 648361.5139419575 3.6173901318169865e-07 -12.541783789262999
4.77242783102367e-05 645614.0026002909 3.6708501312771616e-07 -12.541737032320832
4.801652154822795e-05 642875.4661936706 3.725067412506319e-07 -12.541689873366611
4.8310554359852805e-05 640145.8867383386 3.780052474392612e-07 -12.541642309360725
4.8606387703701244e-05 637425.2462461382 3.8358159578536907e-07 -12.54159433724111
4.8904032605469e-05 634713.5267246484 3.892368647704333e-07 -12.541545953923125
4.92035001583682e-05 632010.7101773361 3.9497214745478337e-07 -12.541497156299398
4.950480152354149e-05 629316.7786036846 4.007885516691624e-07 -12.54144794123969
4.980794793047722e-05 626631.7139993445 4.066872002086944e-07 -12.541398305590752
5.011295067742866e-05 623955.4983562602 4.126692310293443e-07 -12.541348246176174
5.04198211318348e-05 621288.1136628233 4.1873579744685213e-07 -12.54129775979624
5.07285707307437e-05 618629.5419040044 4.248880683381907e-07 -12.541246843227793
5.103921098123934e-05 615979.7650614976 4.3112722834559635e-07 -12.54119549322407
5.135175346087022e-05 613338.7651138519 4.374544780831681e-07 -12.541143706514578
5.166620981808053e-05 610706.5240366233 4.438710343460823e-07 -12.541091479804921
5.198259177264489e-05 608083.0238025024 4.503781303224775e-07 -12.541038809776662
5.230091111610485e-05 605468.2463814584 4.569770158079995e-07 -12.540985693087178
5.262117971220804e-05 602862.1737408843 4.6366895742306204e-07 -12.540932126369505
5.294340949735099e-05 600264.7878457214 4.704552388328728e-07 -12.540878106232176
5.326761248102364e-05 597676.0706586133 4.773371609702208e-07 -12.540823629259087
5.359380074625662e-05 595096.0041400387 4.843160422610764e-07 -12.540768692009326
5.3921986450072256e-05 592524.5702484463 4.913932188530605e-07 -12.54071329101704
5.425218182393733e-05 589961.7509403992 4.985700448467763e-07 -12.54065742279125
5.4584399174218586e-05 587407.528170711 5.05847892530057e-07 -12.540601083815728
5.491865088264208e-05 584861.883892587 5.132281526151877e-07 -12.540544270548814
5.525494940675432e-05 582324.8000577556 5.207122344790958e-07 -12.54048697942328
5.559330728038618e-05 579796.2586166159 5.283015664065627e-07 -12.54042920684615
5.5933737114120773e-05 577276.241518368 5.359975958365226e-07 -12.540370949198563
5.627625159576304e-05 574764.7307111549 5.438017896114327e-07 -12.540312202835594
5.6620863490812324e-05 572261.7081421986 5.517156342297817e-07 -12.54025296408611
5.696758564293883e-05 569767.1557579387 5.597406361017932e-07 -12.54019322925259
5.7316430974461954e-05 567281.0555041722 5.678783218083171e-07 -12.54013299461099
5.7667412486831525e-05 564803.3893261858 5.761302383629707e-07 -12.540072256410546
5.802054326111309e-05 562334.1391688951 5.844979534775927e-07 -12.540011010873634
5.837583645847511e-05 559873.2869769854 5.929830558310031e-07 -12.539949254195596
5.8733305320679094e-05 557420.8146950457 6.015871553411285e-07 -12.539886982544582
5.909296317057396e-05 554976.7042677018 6.103118834405677e-07 -12.53982419206137
5.9454823412591614e-05 552540.937639763 6.191588933555614e-07 -12.539760878859218
5.98188995332474e-05 550113.4967563482 6.281298603884993e-07 -12.539697039023668
6.0185205101642336e-05 547694.3635630277 6.372264822039289e-07 -12.539632668612409
6.055375376996851e-05 545283.5200059616 6.464504791181407e-07 -12.53956776365508
6.09245592740186e-05 542880.9480320301 6.558035943923979e-07 -12.539502320153115
6.129763543369747e-05 540486.6295889716 6.652875945298027e-07 -12.53943633407957
6.167299615353683e-05 538100.5466255237 6.74904269575862e-07 -12.539369801378939
6.205065542321424e-05 535722.6810915516 6.846554334228388e-07 -12.539302717966997
6.243062731807408e-05 533353.0149381848 6.945429241178618e-07 -12.539235079730615
6.281292599965183e-05 530991.530117961 7.045686041748796e-07 -12.539166882527583
6.319756571620255e-05 528638.208584948 7.147343608905267e-07 -12.539098122186449
6.358456080323158e-05 526293.0322948865 7.250421066638931e-07 -12.539028794506313
6.397392568402843e-05 523955.98320532904 7.354937793202705e-07 -12.538958895256693
6.436567487020526e-05 521627.04327576456 7.460913424389616e-07 -12.5388884201773
6.475982296223664e-05 519306.1944677589 7.568367856851057e-07 -12.53881736497789
6.515638465000466e-05 516993.4187450923 7.677321251456854e-07 -12.538745725338071
6.555537471334598e-05 514688.69807388226 7.787794036696623e-07 -12.538673496907126
6.595680802260238e-05 512392.0144227345 7.899806912123403e-07 -12.538600675303826
6.636069953917564e-05 510103.3497628587 8.013380851840249e-07 -12.53852725611625
6.676706431608487e-05 507822.6860682165 8.12853710802976e-07 -12.538453234901604
6.717591749852703e-05 505550.0053156485 8.245297214527307e-07 -12.538378607186031
6.75872743244423e-05 503285.28948500735 8.363682990438846e-07 -12.53830336846443
6.80011501250815e-05 501028.5205592912 8.48371654380315e-07 -12.538227514200262
6.841756032557716e-05 498779.6805247818 8.605420275299349e-07 -12.53815103982537
6.883652044551915e-05 496538.7513711693 8.72881688200062e-07 -12.538073940739793
6.925804609953274e-05 494305.7150916895 8.853929361173932e-07 -12.53799621231156
6.968215299786014e-05 492080.5536832573 8.980781014126676e-07 -12.537917849876525
7.010885694694681e-05 489863.2491465964 9.109395450101143e-07 -12.537838848738152
7.05381738500302e-05 487653.7834863689 9.239796590216674e-07 -12.537759204167338
7.097011970773201e-05 485452.13871131605 9.372008671460374e-07 -12.537678911402216
7.140471061865541e-05 483258.29683438 9.506056250727424e-07 -12.53759796564796
7.184196277998454e-05 481072.23987284006 9.641964208910684e-07 -12.537516362076584
7.228189248808782e-05 478893.9498484445 9.779757755040707e-07 -12.537434095826766
7.272451613912617e-05 476723.4087875414 9.919462430476997e-07 -12.537351162003626
7.31698502296636e-05 474560.5987212043 1.0061104113150443e-06 -12.537267555678552
7.36179113572817e-05 472405.50168537215 1.0204709021857837e-06 -12.537183271888981
7.406871622119899e-05 470258.0997209721 1.0350303720609553e-06 -12.537098305638219
7.452228162289298e-05 468118.3748740512 1.049791512303018e-06 -12.53701265189522
7.49786244667258e-05 465986.3091959116 1.0647570496813094e-06 -12.536926305594404
7.543776176057522e-05 463861.88474323216 1.079929746823008e-06 -12.536839261635443
7.589971061646801e-05 461745.08357820264 1.0953124026695808e-06 -12.536751514883063
7.636448825121728e-05 459635.8877686571 1.1109078529388119e-06 -12.536663060166843
7.683211198706524e-05 457534.27938819217 1.1267189705925442e-06 -12.536573892280996
7.73025992523275e-05 455440.24051630846 1.1427486663100577e-06 -12.53648400598418
7.777596758204379e-05 453353.753238529 1.1589998889673178e-06 -12.536393395999283
7.825223461863098e-05 451274.7996465327 1.175475626122024e-06 -12.536302057013215
7.873141811254013e-05 449203.36183828395 1.192178904504579e-06 -12.536209983676702
7.921353592291901e-05 447139.42191815714 1.2091127905151004e-06 -12.536117170604077
7.969860601827726e-05 445082.96199706505 1.2262803907264456e-06 -12.536023612373064
8.018664647715553e-05 443033.964192591 1.2436848523933635e-06 -12.535929303524568
8.067767548880031e-05 440992.41062910797 1.2613293639679054e-06 -12.535834238562476
8.117171135384128e-05 438958.2834379131 1.2792171556210537e-06 -12.53573841195342
8.166877248497297e-05 436931.5647573528 1.2973514997707036e-06 -12.535641818126582
8.216887740764206e-05 434912.23673294456 1.3157357116161201e-06 -12.535544451473468
