!  Einasto_rs0.035_rhos24.682_alpha0.16_rtrunc32.txt
! R    D    M    P
2000
1.2306798007269393e-05 278814.8237750407 1.0630243619997322e-09 -2.3362505696308693
1.2382159618304503e-05 277862.32115412876 1.1031922003590132e-09 -2.3362500340074828
1.245798271188079e-05 276912.1464489627 1.143962650588667e-09 -2.336249481752599
1.2534270113921541e-05 275964.29714155523 1.1853446148199939e-09 -2.336248912791939
1.2611024667654885e-05 275018.7707076304 1.227347124446783e-09 -2.3362483270501926
1.2688249233719669e-05 274075.5646166452 1.2699793419662027e-09 -2.3362477244510167
1.2765946690271999e-05 273134.67633180966 1.3132505628453346e-09 -2.3362471049170295
1.2844119933092672e-05 272196.1033101104 1.3571702174138406e-09 -2.3362464683698017
1.2922771875695014e-05 271259.8430023292 1.4017478727828395e-09 -2.336245814729854
1.3001905449433393e-05 270325.8928530651 1.4469932347904967e-09 -2.3362451439166505
1.3081523603612629e-05 269394.2503007567 1.492916149974809e-09 -2.3362444558485924
1.3161629305597833e-05 268464.9127777016 1.5395266075737003e-09 -2.3362437504430122
1.3242225540924917e-05 267537.87771007983 1.586834741552909e-09 -2.3362430276161685
1.3323315313412034e-05 266613.1425179718 1.6348508326622165e-09 -2.336242287283238
1.3404901645271446e-05 265690.70461538486 1.6835853105200898e-09 -2.336241529358312
1.3486987577222077e-05 264770.5614102713 1.7330487557272788e-09 -2.33624075375439
1.3569576168603003e-05 263852.71030454815 1.7832519020099023e-09 -2.336239960383372
1.3652670497487404e-05 262937.14869412495 1.8342056383921394e-09 -2.336239149156052
1.373627366079718e-05 262023.87396891907 1.885921011399046e-09 -2.3362383199821153
1.3820388774418588e-05 261112.88351288156 1.938409227290107e-09 -2.3362374727701267
1.3905018973318134e-05 260204.17470401793 1.9916816543234952e-09 -2.3362366074275305
1.3990167411659615e-05 259297.744914408 2.045749825051961e-09 -2.3362357238606384
1.407583726292159e-05 258393.59151023036 2.1006254386503675e-09 -2.336234821974626
1.4162031720015565e-05 257491.71185178327 2.156320363275451e-09 -2.3362339016735256
1.4248753995405176e-05 256592.10329350617 2.212846638458423e-09 -2.3362329628602194
1.4336007321225814e-05 255694.76318400216 2.270216477530509e-09 -2.336232005436434
1.4423794949405016e-05 254799.6888660614 2.328442270082055e-09 -2.3362310293027306
1.4512120151783831e-05 253906.8776766811 2.3875365844558055e-09 -2.3362300343585027
1.4600986220238671e-05 253016.32694708792 2.4475121702744837e-09 -2.3362290205019662
1.4690396466803918e-05 252128.0340027616 2.508381961003298e-09 -2.336227987630152
1.4780354223795533e-05 251241.9961634575 2.5701590765480303e-09 -2.336226935638902
1.4870862843935173e-05 250358.2107432258 2.632856825888829e-09 -2.3362258644228593
1.4961925700475043e-05 249476.67505043783 2.696488709750348e-09 -2.336224773875462
1.5053546187323806e-05 248597.38638780604 2.761068423308937e-09 -2.3362236638889367
1.5145727719172989e-05 247720.34205240692 2.826609858936982e-09 -2.336222534354291
1.523847373162414e-05 246845.53933570493 2.893127108985088e-09 -2.3362213851613047
1.5331787681317072e-05 245972.97552357192 2.9606344686028144e-09 -2.336220216198526
1.5425673046058592e-05 245102.6478963134 3.029146438598086e-09 -2.336219027353261
1.552013332495203e-05 244234.5537286895 3.0986777283359938e-09 -2.3362178185115656
1.5615172038527828e-05 243368.69028993617 3.1692432586777002e-09 -2.336216589558242
1.5710792728874674e-05 242505.05484379106 3.240858164959636e-09 -2.3362153403768273
1.5806998959771397e-05 241643.64464851512 3.313537800013634e-09 -2.3362140708495884
1.5903794316820035e-05 240784.45695691346 3.3872977372288977e-09 -2.336212780857511
1.6001182407579196e-05 239927.48901636087 3.462153773655677e-09 -2.3362114702802965
1.6099166861698744e-05 239072.7380688243 3.538121933151986e-09 -2.3362101389963503
1.6197751331054983e-05 238220.2013508843 3.615218469573319e-09 -2.336208786882776
1.629693948988666e-05 237369.87609376013 3.6934598700061636e-09 -2.3362074138153655
1.63967350349321e-05 236521.75952333127 3.772862858046139e-09 -2.3362060196685936
1.6497141685566886e-05 235675.8488601606 3.853444397120923e-09 -2.3362046043156077
1.659816318394237e-05 234832.1413195195 3.93522169385873e-09 -2.3362031676282218
1.6699803295125368e-05 233990.63411140873 4.018212201503268e-09 -2.3362017094769043
1.680206580723836e-05 233151.32444058292 4.102433623375257e-09 -2.336200229730775
1.6904954531600577e-05 232314.20950657313 4.18790391638137e-09 -2.3361987282575924
1.7008473302870262e-05 231479.2865037113 4.274641294571534e-09 -2.3361972049237485
1.711262597918747e-05 230646.55262115208 4.362664232744665e-09 -2.336195659594257
1.7217416442317775e-05 229816.00504289835 4.451991470103788e-09 -2.3361940921327484
1.7322848597797132e-05 228987.6409478234 4.5426420139614155e-09 -2.336192502401458
1.742892637507735e-05 228161.45750969287 4.634635143495377e-09 -2.336190890261219
1.753565372767242e-05 227337.45189719243 4.727990413555988e-09 -2.336189255571455
1.764303463330609e-05 226515.62127394677 4.822727658525545e-09 -2.336187598190168
1.775107309406e-05 225695.96279854697 4.918866996230281e-09 -2.336185917973931
1.7859773136522725e-05 224878.47362457236 5.016428831905754e-09 -2.3361842147778806
1.7969138811940112e-05 224063.15090061267 5.115433862216701e-09 -2.3361824884557056
1.8079174196365978e-05 223249.99177029775 5.215903079331285e-09 -2.336180738859639
1.8189883390814263e-05 222438.99337231286 5.317857775051395e-09 -2.3361789658404484
1.8301270521411783e-05 221630.15284042928 5.4213195449989855e-09 -2.3361771692474274
1.8413339739551895e-05 220823.46730352537 5.526310292859467e-09 -2.3361753489283856
1.8526095222049438e-05 220018.93388561154 5.632852234683244e-09 -2.3361735047296404
1.8639541171296295e-05 219216.5497058511 5.740967903245541e-09 -2.3361716364960046
1.8753681815417894e-05 218416.3118785913 5.850680152465603e-09 -2.336169744070781
1.8868521408431035e-05 217618.21751337874 5.962012161886391e-09 -2.3361678272957493
1.8984064230402308e-05 216822.2637149888 6.074987441214892e-09 -2.336165886011159
1.9100314587607493e-05 216028.44758344974 6.189629834924192e-09 -2.336163920055717
1.92172768126923e-05 215236.76621406368 6.305963526918484e-09 -2.3361619292665803
1.933495526483373e-05 214447.21669743475 6.424013045261135e-09 -2.3361599134793445
1.94533543299024e-05 213659.7961194895 6.543803266966972e-09 -2.3361578725280348
1.9572478420626268e-05 212874.5015615033 6.665359422860043e-09 -2.336155806245095
1.969233197675497e-05 212091.3301001258 6.7887071024969685e-09 -2.3361537144613775
1.9812919465225152e-05 211310.27880740172 6.913872259157087e-09 -2.3361515970061344
1.9934245380327222e-05 210531.3447507983 7.040881214900701e-09 -2.3361494537070056
2.0056314243872703e-05 209754.5249932288 7.169760665695522e-09 -2.3361472843900084
2.017913060536266e-05 208979.81659307602 7.3005376866126296e-09 -2.3361450888795297
2.0302699042157492e-05 208207.21660421859 7.433239737093205e-09 -2.3361428669983124
2.0427024159647416e-05 207436.7220760531 7.56789466628624e-09 -2.336140618567445
2.055211059142397e-05 206668.33005352083 7.704530718458482e-09 -2.3361383434063536
2.0677962999453023e-05 205902.0375771317 7.84317653847811e-09 -2.3361360413327876
2.0804586074248166e-05 205137.84168298804 7.98386117737186e-09 -2.336133712162813
2.093198453504584e-05 204375.73940280968 8.126614097958045e-09 -2.336131355710797
2.106016312998108e-05 203615.72776395944 8.271465180555237e-09 -2.3361289717894
2.1189126636264365e-05 202857.80378946668 8.418444728768115e-09 -2.336126560209565
2.1318879860359912e-05 202101.96449805287 8.567583475351891e-09 -2.3361241207805037
2.1449427638164687e-05 201348.20690415555 8.718912588155494e-09 -2.3361216533096862
2.1580774835188503e-05 200596.5280179536 8.872463676144972e-09 -2.336119157602832
2.171292634673563e-05 199846.92484539317 9.028268795508625e-09 -2.3361166334638965
2.184588709808709e-05 199099.3943882098 9.186360455844025e-09 -2.3361140806950593
2.197966204468413e-05 198353.93364395603 9.346771626428443e-09 -2.3361114990967127
2.2114256172313124e-05 197610.53960602483 9.509535742574241e-09 -2.3361088884674523
2.2249674497291302e-05 196869.20926367515 9.674686712069452e-09 -2.3361062486040627
2.2385922066653557e-05 196129.93960205663 9.842258921705029e-09 -2.3361035793015064
2.2523003958340814e-05 195392.7276022349 1.0012287243890487e-08 -2.3361008803529124
2.2660925281389156e-05 194657.57024121544 1.0184807043358058e-08 -2.3360981515495642
2.2799691176120105e-05 193924.46449197154 1.0359854183957009e-08 -2.336095392680887
2.2939306814332504e-05 193193.40732346533 1.0537465035539878e-08 -2.336092603534437
2.307977739949492e-05 192464.39570067733 1.0717676480940404e-08 -2.3360897838958863
2.3221108166939893e-05 191737.42658462742 1.0900525923046066e-08 -2.3360869335490158
2.3363304384058926e-05 191012.4969324022 1.108605129196502e-08 -2.336084052275696
2.350637135049864e-05 190289.60369718136 1.127429105228919e-08 -2.3360811398558794
2.3650314398358593e-05 189568.7438282602 1.1465284210455449e-08 -2.3360781960675885
2.379513889238986e-05 188849.91427107572 1.1659070322204882e-08 -2.336075220686898
2.3940850230194827e-05 188133.1119672344 1.1855689500142133e-08 -2.336072213487928
2.4087453842428653e-05 187418.33385453353 1.2055182421396578e-08 -2.336069174242826
2.4234955193001537e-05 186705.57686698966 1.2257590335385594e-08 -2.3360661027217597
2.4383359779282186e-05 185994.83793486227 1.2462955071681731e-08 -2.3360629986928974
2.4532673132303015e-05 185286.11398467966 1.2671319047985833e-08 -2.3360598619224
2.468290081696613e-05 184579.40193926418 1.2882725278206218e-08 -2.336056692174405
2.48340484322506e-05 183874.69871775887 1.3097217380645912e-08 -2.3360534892110163
2.4986121611421404e-05 183172.001235652 1.3314839586299938e-08 -2.3360502527922864
2.5139126022239256e-05 182471.30640480013 1.3535636747262918e-08 -2.3360469826762063
2.5293067367171672e-05 181772.61113345876 1.3759654345248893e-08 -2.336043678618692
2.544795138360582e-05 181075.9123263041 1.3986938500225645e-08 -2.336040340373568
2.560378384406219e-05 180381.20688445892 1.4217535979163548e-08 -2.3360369676925563
2.5760570556409587e-05 179688.4917055195 1.4451494204901158e-08 -2.3360335603252627
2.5918317364081895e-05 178997.76368358094 1.4688861265129707e-08 -2.336030118019159
2.607703014629571e-05 178309.01970926052 1.49296859214967e-08 -2.3360266405195746
2.6236714818269295e-05 177622.25666972838 1.5174017618830796e-08 -2.3360231275696783
2.6397377331443365e-05 176937.47144872622 1.5421906494490265e-08 -2.3360195789104665
2.6559023673702732e-05 176254.66092659955 1.5673403387835224e-08 -2.3360159942807455
2.672165986959931e-05 175573.82198032006 1.5928559849825894e-08 -2.3360123734171214
2.6885291980577036e-05 174894.95148351017 1.6187428152749407e-08 -2.3360087160539837
2.7049926105197333e-05 174218.0463064732 1.6450061300074645e-08 -2.3360050219234902
2.7215568379366802e-05 173543.10331621327 1.6716513036439424e-08 -2.3360012907555516
2.7382224976565724e-05 172870.11937646696 1.6986837857769417e-08 -2.335997522277818
2.7549902108077993e-05 172199.0913477252 1.7261091021531535e-08 -2.3359937162156674
2.771860602322294e-05 171530.01608725966 1.753932855712419e-08 -2.3359898722921817
2.7888343009588067e-05 170862.89044914948 1.7821607276404618e-08 -2.335985990228141
2.8059119393263244e-05 170197.71128430765 1.810798478435587e-08 -2.3359820697420033
2.8230941539076785e-05 169534.4754405053 1.8398519489896017e-08 -2.33597811054989
2.8403815850832522e-05 168873.1797623978 1.86932706168298e-08 -2.3359741123655726
2.857774877154829e-05 168213.8210915519 1.899229821494534e-08 -2.335970074900453
2.8752746783696407e-05 167556.39626647058 1.929566317125867e-08 -2.3359659978635534
2.89288164094451e-05 166900.90212261878 1.9603427221406198e-08 -2.335961880961495
2.9105964210901416e-05 166247.3354924515 1.9915652961187918e-08 -2.3359577238984874
2.9284196790356132e-05 165595.69320543582 2.0232403858264156e-08 -2.335953526376309
2.9463520790529664e-05 164945.97208808112 2.055374426400607e-08 -2.3359492880942923
2.9643942894819443e-05 164298.1689639617 2.0879739425502642e-08 -2.3359450087493077
2.9825469827549434e-05 163652.28065374508 2.121045549772743e-08 -2.335940688035748
3.0008108354220264e-05 163008.30397521678 2.1545959555864227e-08 -2.335936325645511
3.019186528176181e-05 162366.2357433067 2.188631960779708e-08 -2.335931921267983
3.0376747458786684e-05 161726.07277011464 2.2231604606763942e-08 -2.335927474590026
3.056276177584533e-05 161087.81186493803 2.2581884464177135e-08 -2.3359229852959533
3.0749915165683164e-05 160451.44983429575 2.293723006261382e-08 -2.335918453067521
3.093821460349882e-05 159816.98348195603 2.3297713268976602e-08 -2.335913877583907
3.1127667107203885e-05 159184.40960896094 2.366340694782737e-08 -2.335909258521693
3.131827973768485e-05 158553.72501365465 2.4034384974897688e-08 -2.3359045955548514
3.151005959906608e-05 157924.92649170686 2.4410722250776012e-08 -2.335899888354725
3.170301383897441e-05 157298.0108361406 2.4792494714774695e-08 -2.3358951365900094
3.1897149648805876e-05 156672.97483735933 2.51797793589805e-08 -2.3358903399267397
3.2092474263993593e-05 156049.81528316974 2.5572654242488644e-08 -2.335885498028268
3.2288994964277194e-05 155428.52895881177 2.5971198505823643e-08 -2.335880610555249
3.2486719073974546e-05 154809.11264698202 2.6375492385550777e-08 -2.335875677165621
3.268565396225454e-05 154191.56312786086 2.678561722907803e-08 -2.335870697514589
3.288580704341153e-05 153575.8771791394 2.720165550965221e-08 -2.3358656712546058
3.308718577714205e-05 152962.051576044 2.7623690841552803e-08 -2.3358605980353544
3.328979766882268e-05 152350.08309136325 2.805180799548392e-08 -2.3358554775037303
3.3493650269789525e-05 151739.96849547533 2.8486092914167578e-08 -2.3358503093038228
3.3698751177620054e-05 151131.70455637257 2.892663272814262e-08 -2.335845093076896
3.3905108036416105e-05 150525.2880396879 2.9373515771769067e-08 -2.335839828461372
3.411272853708854e-05 149920.71570872172 2.982683159944181e-08 -2.3358345150928104
3.43216204176443e-05 149317.98432446827 3.0286671002017596e-08 -2.335829152603892
3.4531791463474605e-05 148717.09064564027 3.075312602345547e-08 -2.335823740624397
3.474324950764489e-05 148118.03142869755 3.12262899776745e-08 -2.3358182787811876
3.4956002431187246e-05 147520.80342787085 3.170625746563326e-08 -2.33581276669819
3.517005816339358e-05 146925.40339519124 3.219312439262982e-08 -2.335807203996374
3.5385424682111635e-05 146331.82808051194 3.268698798582991e-08 -2.3358015902937326
3.56021100140421e-05 145740.07423153787 3.318794681202193e-08 -2.335795925205266
3.582012223503758e-05 145150.1385938522 3.369610079560356e-08 -2.3357902083429574
3.603946947040396e-05 144562.01791094022 3.4211551236803963e-08 -2.335784439315758
3.626015989520308e-05 143975.70892421703 3.473440083014213e-08 -2.3357786177295643
3.648220173455716e-05 143391.2083730538 3.5264753683125106e-08 -2.3357727431871997
3.67056032639558e-05 142808.512994804 3.5802715335191324e-08 -2.335766815288393
3.69303728095642e-05 142227.61952482924 3.634839277689872e-08 -2.33576083362976
3.715651874853322e-05 141648.52469652594 3.690189446936209e-08 -2.335754797804782
3.7384049509312076e-05 141071.2252413516 3.746333036394483e-08 -2.3357487074037864
3.7612973571962243e-05 140495.7178888505 3.8032811922204696e-08 -2.335742562013925
3.784329946847324e-05 139921.99936668092 3.8610452136098407e-08 -2.335736361219155
3.807503578308121e-05 139350.06640064056 3.919636554845051e-08 -2.335730104600217
3.830819115258818e-05 138779.91571469352 3.979066827368462e-08 -2.335723791734614
3.8542774266684524e-05 138211.54403099645 4.039347801882645e-08 -2.335717422196592
3.877879386827263e-05 137644.94806992283 4.10049141047771e-08 -2.335710995557118
3.901625875379242e-05 137080.12455009331 4.162509748786159e-08 -2.3357045113838577
3.9255177773549776e-05 136517.07018839862 4.225415078165855e-08 -2.335697969241156
3.949555983204606e-05 135955.78170002607 4.289219827911022e-08 -2.3356913686900143
3.97374138883098e-05 135396.25579848827 4.3539365974918614e-08 -2.3356847092880693
3.9980748956231045e-05 134838.4891956461 4.419578158823297e-08 -2.3356779905895713
4.022557410489711e-05 134282.47860173747 4.486157458562861e-08 -2.335671212145363
4.047189845893027e-05 133728.22072540285 4.55368762043824e-08 -2.335664373502856
4.07197311988284e-05 133175.71227371047 4.6221819476050774e-08 -2.3356574742060108
4.096908156130683e-05 132624.94995218416 4.691653925035006e-08 -2.335650513795312
4.121995883964237e-05 132075.93046482865 4.76211722193446e-08 -2.3356434918077467
4.147237238402016e-05 131528.65051415568 4.83358569419489e-08 -2.3356364077767853
4.172633160188192e-05 130983.1068012107 4.906073386874352e-08 -2.335629261232354
4.19818459582763e-05 130439.29602559972 4.9795945367110284e-08 -2.3356220517008146
4.223892497621214e-05 129897.21488551337 5.054163574669345e-08 -2.335614778704942
4.249757823701315e-05 129356.86007775538 5.129795128518626e-08 -2.3356074417638992
4.275781538067474e-05 128818.22829776786 5.206504025444904e-08 -2.3356000403932176
4.301964610622384e-05 128281.31623965682 5.2843052946965486e-08 -2.3355925741047696
4.3283080172080074e-05 127746.12059621977 5.363214170263642e-08 -2.3355850424067475
4.3548127396419264e-05 127212.63805897099 5.443246093591772e-08 -2.3355774448036395
4.3814797657539816e-05 126680.86531816755 5.5244167163309036e-08 -2.3355697807962073
4.408310089423065e-05 126150.79906283568 5.606741903119267e-08 -2.3355620498814598
4.4353047106141355e-05 125622.43598079814 5.690237734402962e-08 -2.335554251552631
4.462464635415539e-05 125095.77275869761 5.7749205092919414e-08 -2.3355463852991556
4.48979087607648e-05 124570.80608202558 5.8608067484523396e-08 -2.335538450606644
4.517284451044722e-05 124047.53263514717 5.9479131970358415e-08 -2.33553044695686
4.5449463850046045e-05 123525.94910132694 6.036256827646829e-08 -2.335522373827693
4.5727777089151644e-05 123006.05216275604 6.125854843347052e-08 -2.335514230693136
4.600779460048622e-05 122487.83850057717 6.216724680699174e-08 -2.33550601702326
4.628952682029013e-05 121971.30479491176 6.308884012848907e-08 -2.3354977322841903
4.6572984248710536e-05 121456.44772488499 6.402350752646518e-08 -2.3354893759380797
4.6858177450193365e-05 120943.26396865265 6.497143055808493e-08 -2.3354809474430818
4.714511705387671e-05 120431.75020342632 6.593279324119248e-08 -2.335472446253332
4.743381375398671e-05 119921.903105501 6.690778208673677e-08 -2.335463871818914
4.7724278310236706e-05 119413.71935027876 6.789658613161367e-08 -2.3354552235858406
4.8016521548227954e-05 118907.19561229665 6.889939697192348e-08 -2.335446500996025
4.831055435985281e-05 118402.3285652523 6.991640879665192e-08 -2.3354377034872544
4.860638770370125e-05 117899.11488202962 7.094781842178325e-08 -2.335428830493166
4.890403260546901e-05 117397.5512347239 7.199382532484432e-08 -2.33541988144322
4.920350015836821e-05 116897.63429466977 7.305463167988788e-08 -2.3354108557626723
4.95048015235415e-05 116399.36073246508 7.413044239292419e-08 -2.3354017528725493
4.980794793047723e-05 115902.72721799876 7.522146513779749e-08 -2.3353925721896207
5.011295067742867e-05 115407.7304204743 7.632791039252358e-08 -2.3353833131263735
5.041982113183481e-05 114914.36700843798 7.74499914760849e-08 -2.3353739750909837
5.0728570730743705e-05 114422.63364980338 7.858792458569256e-08 -2.335364557487291
5.1039210981239346e-05 113932.52701187797 7.974192883452403e-08 -2.33535505971477
5.135175346087023e-05 113444.04376138766 8.091222628993609e-08 -2.335345481168505
5.1666209818080536e-05 112957.1805645046 8.209904201216152e-08 -2.335335821239159
5.1982591772644896e-05 112471.93408687103 8.330260409349955e-08 -2.3353260793129507
5.2300911116104855e-05 111988.30099362582 8.452314369799852e-08 -2.335316254771622
5.262117971220805e-05 111506.27794943137 8.576089510164066e-08 -2.335306346992415
5.2943409497351e-05 111025.86161849656 8.701609573303848e-08 -2.335296355348039
5.3267612481023645e-05 110547.04866460539 8.828898621464183e-08 -2.3352862792066458
5.359380074625663e-05 110069.83575114126 8.957981040446518e-08 -2.3352761179318
5.392198645007226e-05 109594.21954111225 9.088881543834572e-08 -2.335265870882451
5.425218182393734e-05 109120.19669717763 9.221625177273076e-08 -2.3352555374129045
5.458439917421859e-05 108647.76388167302 9.356237322800441e-08 -2.3352451168727915
5.491865088264209e-05 108176.91775663669 9.492743703236474e-08 -2.335234608607043
5.525494940675433e-05 107707.65498383364 9.631170386624959e-08 -2.3352240119558574
5.559330728038619e-05 107239.97222478307 9.77154379073214e-08 -2.3352133262546744
5.593373711412078e-05 106773.86614078228 9.913890687602294e-08 -2.3352025508341425
5.6276251595763044e-05 106309.33339293323 1.0058238208170133e-07 -2.3351916850200927
5.662086349081233e-05 105846.37064216743 1.0204613846931229e-07 -2.3351807281335053
5.696758564293884e-05 105384.97454927165 1.0353045466671535e-07 -2.3351696794904826
5.731643097446196e-05 104925.14177491386 1.05035613032559e-07 -2.335158538402219
5.766741248683153e-05 104466.86897966762 1.0656189970476643e-07 -2.335147304174968
5.8020543261113094e-05 104010.15282403787 1.0810960464963453e-07 -2.3351359761100143
5.837583645847512e-05 103554.98996848693 1.0967902171154395e-07 -2.335124553503644
5.87333053206791e-05 103101.37707345931 1.1127044866329194e-07 -2.3351130356471104
5.909296317057397e-05 102649.31079940635 1.1288418725706117e-07 -2.335101421826608
5.945482341259162e-05 102198.78780681327 1.145205432760186e-07 -2.3350897113232385
5.9818899533247405e-05 101749.80475622267 1.161798265865683e-07 -2.335077903412978
6.018520510164234e-05 101302.35830826053 1.1786235119125202e-07 -2.3350659973666503
6.0553753769968515e-05 100856.44512366198 1.195684352823114e-07 -2.3350539924498923
6.0924559274018605e-05 100412.06186329531 1.212984012959241e-07 -2.3350418879231234
6.129763543369749e-05 99969.20518818754 1.230525759671126e-07 -2.3350296830415136
6.167299615353684e-05 99527.87175955053 1.248312903853374e-07 -2.335017377054951
6.205065542321425e-05 99088.05823880469 1.2663488005079014e-07 -2.335004969208011
6.24306273180741e-05 98649.7612876043 1.2846368493138218e-07 -2.3349924587399227
6.281292599965184e-05 98212.97756786404 1.3031804952044394e-07 -2.3349798448845376
6.319756571620256e-05 97777.70374178168 1.3219832289514808e-07 -2.3349671268702976
6.358456080323159e-05 97343.93647186435 1.3410485877565444e-07 -2.334954303920198
6.397392568402845e-05 96911.6724209543 1.360380155849908e-07 -2.3349413752517627
6.436567487020528e-05 96480.90825225202 1.3799815650968466e-07 -2.334928340077002
6.475982296223665e-05 96051.64062934206 1.3998564956113854e-07 -2.334915197602386
6.515638465000468e-05 95623.86621621856 1.4200086763777803e-07 -2.3349019470288095
6.5555374713346e-05 95197.58167730802 1.440441885879639e-07 -2.3348885875515566
6.595680802260239e-05 94772.78367749708 1.4611599527368608e-07 -2.3348751183602685
6.636069953917566e-05 94349.46888215409 1.4821667563505202e-07 -2.3348615386389104
6.676706431608488e-05 93927.63395715637 1.503466227555696e-07 -2.3348478475657366
6.717591749852704e-05 93507.27556891374 1.5250623492823784e-07 -2.334834044313256
6.758727432444231e-05 93088.39038439312 1.546959157224628e-07 -2.334820128048197
6.800115012508152e-05 92670.97507114324 1.5691607405179445e-07 -2.334806097931476
6.841756032557718e-05 92255.0262973202 1.5916712424250202e-07 -2.334791953118161
6.883652044551916e-05 91840.54073171048 1.6144948610300293e-07 -2.334777692757434
6.925804609953275e-05 91427.51504375637 1.6376358499414318e-07 -2.3347633159925607
6.968215299786015e-05 91015.94590358068 1.6610985190034535e-07 -2.3347488219608525
7.010885694694682e-05 90605.82998201066 1.6848872350164147e-07 -2.334734209793632
7.053817385003022e-05 90197.16395060206 1.709006422465874e-07 -2.3347194786161967
7.097011970773203e-05 89789.9444816651 1.7334605642607604e-07 -2.334704627547785
7.140471061865543e-05 89384.16824828695 1.7582542024806703e-07 -2.334689655701539
7.184196277998455e-05 88979.83192435706 1.7833919391322919e-07 -2.3346745621844667
7.228189248808784e-05 88576.93218459147 1.8088784369151435e-07 -2.334659346097411
7.272451613912618e-05 88175.46570455695 1.8347184199967982e-07 -2.3346440065350085
7.316985022966361e-05 87775.42916069432 1.8609166747975693e-07 -2.3346285425856546
7.361791135728171e-05 87376.81923034434 1.8874780507848308e-07 -2.334612953331467
7.4068716221199e-05 86979.63259177037 1.914407461277171e-07 -2.3345972378482496
7.452228162289299e-05 86583.86592418273 1.9417098842583386e-07 -2.334581395205453
7.497862446672582e-05 86189.51590776378 1.9693903632011687e-07 -2.3345654244661396
7.543776176057524e-05 85796.57922369034 1.99745400790169e-07 -2.3345493246869453
7.589971061646803e-05 85405.05255415855 2.0259059953233725e-07 -2.3345330949180427
7.636448825121729e-05 85014.93258240854 2.0547515704517078e-07 -2.3345167342031026
7.683211198706525e-05 84626.21599274619 2.0839960471593478e-07 -2.334500241579255
7.730259925232751e-05 84238.89947056955 2.113644809081673e-07 -2.3344836160770535
7.77759675820438e-05 83852.97970239045 2.143703310503217e-07 -2.3344668567204363
7.8252234618631e-05 83468.45337585939 2.1741770772548204e-07 -2.3344499625266852
7.873141811254014e-05 83085.31717978943 2.205071707621734e-07 -2.334432932506392
7.921353592291903e-05 82703.56780417923 2.2363928732629008e-07 -2.334415765663415
7.969860601827728e-05 82323.2019402368 2.2681463201413536e-07 -2.3343984609948416
8.018664647715555e-05 81944.21628040394 2.3003378694659545e-07 -2.334381017490951
8.067767548880033e-05 81566.6075183783 2.3329734186447033e-07 -2.3343634341351724
